strain_entity_id,outer_fold,control_type,seed,replicate,cosine_TRUE_control,embedding_displacement,l2_distance,fold_matched_lineage95_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000123,4,TIGHTBLOCK50,242,3,0.9822103977203369,0.017789602279663086,0.18862470984458923,True,False,False,False
STRAIN_000123,4,TIGHTBLOCK50,342,4,0.9788317084312439,0.021168291568756104,0.20575842261314392,True,False,False,False
STRAIN_000123,4,TIGHTBLOCK50,442,5,0.978249192237854,0.021750807762145996,0.20857040584087372,True,False,False,False
STRAIN_000125,4,TIGHTBLOCK50,42,1,0.9830191135406494,0.016980886459350586,0.18428736925125122,True,False,False,False
STRAIN_000125,4,TIGHTBLOCK50,142,2,0.9798635244369507,0.020136475563049316,0.2006809413433075,True,False,False,False
STRAIN_000125,4,TIGHTBLOCK50,242,3,0.9837777018547058,0.01622229814529419,0.18012291193008423,True,False,False,False
STRAIN_000125,4,TIGHTBLOCK50,342,4,0.9796133041381836,0.020386695861816406,0.20192380249500275,True,False,False,False
STRAIN_000125,4,TIGHTBLOCK50,442,5,0.9803929328918457,0.019607067108154297,0.19802457094192505,True,False,False,False
STRAIN_000132,4,TIGHTBLOCK50,42,1,0.9829854965209961,0.017014503479003906,0.18446920812129974,True,False,False,False
STRAIN_000132,4,TIGHTBLOCK50,142,2,0.9806427359580994,0.019357264041900635,0.19675980508327484,True,False,False,False
STRAIN_000132,4,TIGHTBLOCK50,242,3,0.9826363921165466,0.01736360788345337,0.18635223805904388,True,False,False,False
STRAIN_000132,4,TIGHTBLOCK50,342,4,0.9813114404678345,0.018688559532165527,0.19333148002624512,True,False,False,False
STRAIN_000132,4,TIGHTBLOCK50,442,5,0.9835323691368103,0.016467630863189697,0.1814805567264557,True,False,False,False
STRAIN_000133,4,TIGHTBLOCK50,42,1,0.9845602512359619,0.015439748764038086,0.17572557926177979,True,False,False,False
STRAIN_000133,4,TIGHTBLOCK50,142,2,0.9836897850036621,0.01631021499633789,0.18061144649982452,True,False,False,False
STRAIN_000133,4,TIGHTBLOCK50,242,3,0.984045147895813,0.01595485210418701,0.17863300442695618,True,False,False,False
STRAIN_000133,4,TIGHTBLOCK50,342,4,0.9836299419403076,0.016370058059692383,0.18094252049922943,True,False,False,False
STRAIN_000133,4,TIGHTBLOCK50,442,5,0.9841125011444092,0.01588749885559082,0.17825594544410706,True,False,False,False
STRAIN_000143,4,TIGHTBLOCK50,42,1,0.966156542301178,0.03384345769882202,0.2601667046546936,True,False,False,False
STRAIN_000143,4,TIGHTBLOCK50,142,2,0.9709430932998657,0.029056906700134277,0.24106767773628235,True,False,False,False
STRAIN_000143,4,TIGHTBLOCK50,242,3,0.9681864976882935,0.03181350231170654,0.25224393606185913,True,False,False,False
STRAIN_000143,4,TIGHTBLOCK50,342,4,0.9682897329330444,0.031710267066955566,0.25183412432670593,True,False,False,False
STRAIN_000143,4,TIGHTBLOCK50,442,5,0.9653757810592651,0.03462421894073486,0.2631506323814392,True,False,False,False
STRAIN_000149,4,TIGHTBLOCK50,42,1,0.9858313798904419,0.014168620109558105,0.16833598911762238,True,False,False,False
STRAIN_000149,4,TIGHTBLOCK50,142,2,0.984097957611084,0.015902042388916016,0.17833608388900757,True,False,False,False
STRAIN_000149,4,TIGHTBLOCK50,242,3,0.9840365052223206,0.015963494777679443,0.17868083715438843,True,False,False,False
STRAIN_000149,4,TIGHTBLOCK50,342,4,0.9835259914398193,0.016474008560180664,0.18151581287384033,True,False,False,False
STRAIN_000149,4,TIGHTBLOCK50,442,5,0.9794694185256958,0.0205305814743042,0.20263509452342987,True,False,False,False
STRAIN_000154,4,TIGHTBLOCK50,42,1,0.9904510974884033,0.00954890251159668,0.13819478452205658,True,False,False,False
STRAIN_000154,4,TIGHTBLOCK50,142,2,0.9917282462120056,0.008271753787994385,0.12862220406532288,True,False,False,False
STRAIN_000154,4,TIGHTBLOCK50,242,3,0.9912146329879761,0.008785367012023926,0.13255544006824493,True,False,False,False
STRAIN_000154,4,TIGHTBLOCK50,342,4,0.9917713403701782,0.008228659629821777,0.1282859444618225,True,False,False,False
STRAIN_000154,4,TIGHTBLOCK50,442,5,0.9909244179725647,0.009075582027435303,0.13472676277160645,True,False,False,False
STRAIN_000161,4,TIGHTBLOCK50,42,1,0.9744669795036316,0.025533020496368408,0.2259778380393982,True,False,False,False
STRAIN_000161,4,TIGHTBLOCK50,142,2,0.9698768258094788,0.03012317419052124,0.2454511523246765,True,False,False,False
STRAIN_000161,4,TIGHTBLOCK50,242,3,0.9767360687255859,0.023263931274414062,0.2157035768032074,True,False,False,False
STRAIN_000161,4,TIGHTBLOCK50,342,4,0.9734480381011963,0.02655196189880371,0.2304430454969406,True,False,False,False
STRAIN_000161,4,TIGHTBLOCK50,442,5,0.9695547819137573,0.030445218086242676,0.24675986170768738,True,False,False,False
STRAIN_000163,4,TIGHTBLOCK50,42,1,0.9735058546066284,0.026494145393371582,0.2301916927099228,True,False,False,False
STRAIN_000163,4,TIGHTBLOCK50,142,2,0.97249436378479,0.02750563621520996,0.23454473912715912,True,False,False,False
STRAIN_000163,4,TIGHTBLOCK50,242,3,0.9721969366073608,0.02780306339263916,0.2358100265264511,True,False,False,False
STRAIN_000163,4,TIGHTBLOCK50,342,4,0.9762020707130432,0.023797929286956787,0.21816463768482208,True,False,False,False
STRAIN_000163,4,TIGHTBLOCK50,442,5,0.9722436666488647,0.027756333351135254,0.23561134934425354,True,False,False,False
STRAIN_000164,4,TIGHTBLOCK50,42,1,0.9902896285057068,0.009710371494293213,0.13935768604278564,True,False,False,False
STRAIN_000164,4,TIGHTBLOCK50,142,2,0.9904259443283081,0.009574055671691895,0.13837644457817078,True,False,False,False
STRAIN_000164,4,TIGHTBLOCK50,242,3,0.9916585087776184,0.008341491222381592,0.12916263937950134,True,False,False,False
STRAIN_000164,4,TIGHTBLOCK50,342,4,0.9905705451965332,0.009429454803466797,0.13732774555683136,True,False,False,False
STRAIN_000164,4,TIGHTBLOCK50,442,5,0.9916648864746094,0.008335113525390625,0.12911270558834076,True,False,False,False
STRAIN_000167,4,TIGHTBLOCK50,42,1,0.9688577651977539,0.031142234802246094,0.24956867098808289,True,False,False,False
STRAIN_000167,4,TIGHTBLOCK50,142,2,0.971042275428772,0.028957724571228027,0.24065662920475006,True,False,False,False
STRAIN_000167,4,TIGHTBLOCK50,242,3,0.9748836159706116,0.025116384029388428,0.2241266518831253,True,False,False,False
STRAIN_000167,4,TIGHTBLOCK50,342,4,0.9740528464317322,0.025947153568267822,0.22780296206474304,True,False,False,False
STRAIN_000167,4,TIGHTBLOCK50,442,5,0.9636919498443604,0.03630805015563965,0.26947352290153503,True,False,False,False
STRAIN_000168,4,TIGHTBLOCK50,42,1,0.9828850030899048,0.017114996910095215,0.18501359224319458,True,False,False,False
STRAIN_000168,4,TIGHTBLOCK50,142,2,0.9832711219787598,0.016728878021240234,0.18291445076465607,True,False,False,False
STRAIN_000168,4,TIGHTBLOCK50,242,3,0.9821370244026184,0.017862975597381592,0.18901300430297852,True,False,False,False
STRAIN_000168,4,TIGHTBLOCK50,342,4,0.982945442199707,0.01705455780029297,0.18468649685382843,True,False,False,False
STRAIN_000168,4,TIGHTBLOCK50,442,5,0.9849671125411987,0.01503288745880127,0.1733946055173874,True,False,False,False
STRAIN_000175,4,TIGHTBLOCK50,42,1,0.9681849479675293,0.0318150520324707,0.25225016474723816,True,False,False,False
STRAIN_000175,4,TIGHTBLOCK50,142,2,0.9639445543289185,0.03605544567108154,0.26853469014167786,True,False,False,False
STRAIN_000175,4,TIGHTBLOCK50,242,3,0.9693604111671448,0.030639588832855225,0.2475460320711136,True,False,False,False
STRAIN_000175,4,TIGHTBLOCK50,342,4,0.968845784664154,0.031154215335845947,0.2496165931224823,True,False,False,False
STRAIN_000175,4,TIGHTBLOCK50,442,5,0.9705935716629028,0.029406428337097168,0.24251370131969452,True,False,False,False
STRAIN_000178,4,TIGHTBLOCK50,42,1,0.964592456817627,0.03540754318237305,0.26611122488975525,True,False,False,False
STRAIN_000178,4,TIGHTBLOCK50,142,2,0.9668171405792236,0.03318285942077637,0.257615864276886,True,False,False,False
STRAIN_000178,4,TIGHTBLOCK50,242,3,0.9664604663848877,0.033539533615112305,0.25899624824523926,True,False,False,False
STRAIN_000178,4,TIGHTBLOCK50,342,4,0.9695190191268921,0.03048098087310791,0.24690502882003784,True,False,False,False
STRAIN_000178,4,TIGHTBLOCK50,442,5,0.9628827571868896,0.03711724281311035,0.2724599838256836,True,False,False,False
STRAIN_000184,4,TIGHTBLOCK50,42,1,0.9846932888031006,0.015306711196899414,0.17496713995933533,True,False,False,False
STRAIN_000184,4,TIGHTBLOCK50,142,2,0.9817588329315186,0.018241167068481445,0.19100411236286163,True,False,False,False
STRAIN_000184,4,TIGHTBLOCK50,242,3,0.9768592119216919,0.023140788078308105,0.21513165533542633,True,False,False,False
STRAIN_000184,4,TIGHTBLOCK50,342,4,0.9813886284828186,0.018611371517181396,0.19293266534805298,True,False,False,False
STRAIN_000184,4,TIGHTBLOCK50,442,5,0.9824819564819336,0.017518043518066406,0.18717972934246063,True,False,False,False
STRAIN_000190,4,TIGHTBLOCK50,42,1,0.9841272234916687,0.0158727765083313,0.17817288637161255,True,False,False,False
STRAIN_000190,4,TIGHTBLOCK50,142,2,0.9810149669647217,0.01898503303527832,0.19485948979854584,True,False,False,False
STRAIN_000190,4,TIGHTBLOCK50,242,3,0.9839407205581665,0.016059279441833496,0.17921601235866547,True,False,False,False
STRAIN_000190,4,TIGHTBLOCK50,342,4,0.9836894273757935,0.016310572624206543,0.18061324954032898,True,False,False,False
STRAIN_000190,4,TIGHTBLOCK50,442,5,0.9823781251907349,0.017621874809265137,0.18773293495178223,True,False,False,False
STRAIN_000191,4,TIGHTBLOCK50,42,1,0.9832008481025696,0.01679915189743042,0.1832982450723648,True,False,False,False
STRAIN_000191,4,TIGHTBLOCK50,142,2,0.9842855334281921,0.01571446657180786,0.1772821545600891,True,False,False,False
STRAIN_000191,4,TIGHTBLOCK50,242,3,0.9814755916595459,0.0185244083404541,0.19248069822788239,True,False,False,False
STRAIN_000191,4,TIGHTBLOCK50,342,4,0.9814856648445129,0.01851433515548706,0.1924283355474472,True,False,False,False
STRAIN_000191,4,TIGHTBLOCK50,442,5,0.9821633100509644,0.017836689949035645,0.18887419998645782,True,False,False,False
STRAIN_000195,4,TIGHTBLOCK50,42,1,0.9982923865318298,0.001707613468170166,0.05844039097428322,True,False,False,False
STRAIN_000195,4,TIGHTBLOCK50,142,2,0.9985692501068115,0.0014307498931884766,0.05349317938089371,True,False,False,False
STRAIN_000195,4,TIGHTBLOCK50,242,3,0.9982335567474365,0.0017664432525634766,0.05943820998072624,True,False,False,False
STRAIN_000195,4,TIGHTBLOCK50,342,4,0.9982342720031738,0.0017657279968261719,0.05942579358816147,True,False,False,False
STRAIN_000195,4,TIGHTBLOCK50,442,5,0.998051106929779,0.0019488930702209473,0.062431544065475464,True,False,False,False
STRAIN_000201,4,TIGHTBLOCK50,42,1,0.991947591304779,0.008052408695220947,0.12690438330173492,True,False,False,False
STRAIN_000201,4,TIGHTBLOCK50,142,2,0.9902408123016357,0.009759187698364258,0.13970805704593658,True,False,False,False
STRAIN_000201,4,TIGHTBLOCK50,242,3,0.9935338497161865,0.0064661502838134766,0.113719642162323,True,False,False,False
STRAIN_000201,4,TIGHTBLOCK50,342,4,0.9916303157806396,0.008369684219360352,0.1293799877166748,True,False,False,False
STRAIN_000201,4,TIGHTBLOCK50,442,5,0.9917211532592773,0.008278846740722656,0.12867584824562073,True,False,False,False
STRAIN_000203,4,TIGHTBLOCK50,42,1,0.9901992082595825,0.00980079174041748,0.1400056928396225,True,False,False,False
STRAIN_000203,4,TIGHTBLOCK50,142,2,0.9915330410003662,0.008466958999633789,0.13013076782226562,True,False,False,False
STRAIN_000203,4,TIGHTBLOCK50,242,3,0.9905388951301575,0.00946110486984253,0.13755789399147034,True,False,False,False
STRAIN_000203,4,TIGHTBLOCK50,342,4,0.9854126572608948,0.014587342739105225,0.17080576717853546,True,False,False,False
STRAIN_000203,4,TIGHTBLOCK50,442,5,0.9912191033363342,0.008780896663665771,0.1325206607580185,True,False,False,False
STRAIN_000216,4,TIGHTBLOCK50,42,1,0.9865496158599854,0.013450384140014648,0.16401435434818268,True,False,False,False
STRAIN_000216,4,TIGHTBLOCK50,142,2,0.9829186797142029,0.01708132028579712,0.1848314106464386,True,False,False,False
STRAIN_000216,4,TIGHTBLOCK50,242,3,0.9815715551376343,0.018428444862365723,0.19198116660118103,True,False,False,False
STRAIN_000216,4,TIGHTBLOCK50,342,4,0.9813589453697205,0.01864105463027954,0.19308602809906006,True,False,False,False
STRAIN_000216,4,TIGHTBLOCK50,442,5,0.9826785922050476,0.017321407794952393,0.1861259490251541,True,False,False,False
STRAIN_000218,4,TIGHTBLOCK50,42,1,0.9961161613464355,0.003883838653564453,0.08813482522964478,True,False,False,False
STRAIN_000218,4,TIGHTBLOCK50,142,2,0.9953435063362122,0.004656493663787842,0.0965033620595932,True,False,False,False
STRAIN_000218,4,TIGHTBLOCK50,242,3,0.995555579662323,0.004444420337677002,0.0942801758646965,True,False,False,False
STRAIN_000218,4,TIGHTBLOCK50,342,4,0.9948475956916809,0.005152404308319092,0.10151267051696777,True,False,False,False
STRAIN_000218,4,TIGHTBLOCK50,442,5,0.9954875707626343,0.004512429237365723,0.09499823302030563,True,False,False,False
STRAIN_000219,4,TIGHTBLOCK50,42,1,0.9846319556236267,0.015368044376373291,0.17531687021255493,True,False,False,False
STRAIN_000219,4,TIGHTBLOCK50,142,2,0.9837490320205688,0.016250967979431152,0.18028287589550018,True,False,False,False
STRAIN_000219,4,TIGHTBLOCK50,242,3,0.9836081862449646,0.0163918137550354,0.1810629516839981,True,False,False,False
STRAIN_000219,4,TIGHTBLOCK50,342,4,0.9856688380241394,0.014331161975860596,0.16929951310157776,True,False,False,False
STRAIN_000219,4,TIGHTBLOCK50,442,5,0.9833627343177795,0.01663726568222046,0.18241332471370697,True,False,False,False
STRAIN_000220,4,TIGHTBLOCK50,42,1,0.9690287113189697,0.030971288681030273,0.2488829493522644,True,False,False,False
STRAIN_000220,4,TIGHTBLOCK50,142,2,0.9672301411628723,0.032769858837127686,0.25600743293762207,True,False,False,False
STRAIN_000220,4,TIGHTBLOCK50,242,3,0.9693402647972107,0.030659735202789307,0.24762780964374542,True,False,False,False
STRAIN_000220,4,TIGHTBLOCK50,342,4,0.9702128171920776,0.029787182807922363,0.24407906830310822,True,False,False,False
STRAIN_000220,4,TIGHTBLOCK50,442,5,0.9698448777198792,0.03015512228012085,0.2455817461013794,True,False,False,False
STRAIN_000227,4,TIGHTBLOCK50,42,1,0.9850974082946777,0.014902591705322266,0.17264169454574585,True,False,False,False
STRAIN_000227,4,TIGHTBLOCK50,142,2,0.9821411967277527,0.017858803272247314,0.18899141252040863,True,False,False,False
STRAIN_000227,4,TIGHTBLOCK50,242,3,0.9847418665885925,0.01525813341140747,0.1746896505355835,True,False,False,False
STRAIN_000227,4,TIGHTBLOCK50,342,4,0.9852145910263062,0.014785408973693848,0.17196159064769745,True,False,False,False
STRAIN_000227,4,TIGHTBLOCK50,442,5,0.9858835935592651,0.014116406440734863,0.1680266410112381,True,False,False,False
STRAIN_000228,4,TIGHTBLOCK50,42,1,0.979755699634552,0.020244300365447998,0.20121775567531586,True,False,False,False
STRAIN_000228,4,TIGHTBLOCK50,142,2,0.9825055599212646,0.01749444007873535,0.18705277144908905,True,False,False,False
STRAIN_000228,4,TIGHTBLOCK50,242,3,0.9832066297531128,0.016793370246887207,0.18326717615127563,True,False,False,False
STRAIN_000228,4,TIGHTBLOCK50,342,4,0.9841515421867371,0.01584845781326294,0.17803606390953064,True,False,False,False
STRAIN_000228,4,TIGHTBLOCK50,442,5,0.9830275774002075,0.01697242259979248,0.18424104154109955,True,False,False,False
STRAIN_000230,4,TIGHTBLOCK50,42,1,0.9833842515945435,0.016615748405456543,0.18229465186595917,True,False,False,False
STRAIN_000230,4,TIGHTBLOCK50,142,2,0.9811949729919434,0.01880502700805664,0.19393323361873627,True,False,False,False
STRAIN_000230,4,TIGHTBLOCK50,242,3,0.9821093082427979,0.01789069175720215,0.18916009366512299,True,False,False,False
STRAIN_000230,4,TIGHTBLOCK50,342,4,0.9812989234924316,0.01870107650756836,0.19339676201343536,True,False,False,False
STRAIN_000230,4,TIGHTBLOCK50,442,5,0.9823958873748779,0.01760411262512207,0.1876388043165207,True,False,False,False
STRAIN_000232,4,TIGHTBLOCK50,42,1,0.9945164322853088,0.005483567714691162,0.10472346097230911,True,False,False,False
STRAIN_000232,4,TIGHTBLOCK50,142,2,0.9860312938690186,0.013968706130981445,0.16714444756507874,True,False,False,False
STRAIN_000232,4,TIGHTBLOCK50,242,3,0.9874594211578369,0.012540578842163086,0.15837064385414124,True,False,False,False
STRAIN_000232,4,TIGHTBLOCK50,342,4,0.9924291968345642,0.007570803165435791,0.12305177748203278,True,False,False,False
STRAIN_000232,4,TIGHTBLOCK50,442,5,0.993253767490387,0.006746232509613037,0.11615724116563797,True,False,False,False
STRAIN_000239,4,TIGHTBLOCK50,42,1,0.9824758768081665,0.017524123191833496,0.18721219897270203,True,False,False,False
STRAIN_000239,4,TIGHTBLOCK50,142,2,0.9845837950706482,0.015416204929351807,0.1755916029214859,True,False,False,False
STRAIN_000239,4,TIGHTBLOCK50,242,3,0.9858304262161255,0.014169573783874512,0.1683424413204193,True,False,False,False
STRAIN_000239,4,TIGHTBLOCK50,342,4,0.983641505241394,0.016358494758605957,0.18087823688983917,True,False,False,False
STRAIN_000239,4,TIGHTBLOCK50,442,5,0.9832999110221863,0.01670008897781372,0.18275699019432068,True,False,False,False
STRAIN_000243,4,TIGHTBLOCK50,42,1,0.9820836782455444,0.017916321754455566,0.1892949342727661,True,False,False,False
STRAIN_000243,4,TIGHTBLOCK50,142,2,0.9832009673118591,0.01679903268814087,0.18329797685146332,True,False,False,False
STRAIN_000243,4,TIGHTBLOCK50,242,3,0.983932375907898,0.01606762409210205,0.179263174533844,True,False,False,False
STRAIN_000243,4,TIGHTBLOCK50,342,4,0.9804899096488953,0.019510090351104736,0.1975356638431549,True,False,False,False
STRAIN_000243,4,TIGHTBLOCK50,442,5,0.982990026473999,0.017009973526000977,0.1844453513622284,True,False,False,False
STRAIN_000249,4,TIGHTBLOCK50,42,1,0.9833325147628784,0.016667485237121582,0.18257872760295868,True,False,False,False
STRAIN_000249,4,TIGHTBLOCK50,142,2,0.982121467590332,0.01787853240966797,0.1890953928232193,True,False,False,False
STRAIN_000249,4,TIGHTBLOCK50,242,3,0.9809068441390991,0.01909315586090088,0.19541305303573608,True,False,False,False
STRAIN_000249,4,TIGHTBLOCK50,342,4,0.984247088432312,0.01575291156768799,0.17749889194965363,True,False,False,False
STRAIN_000249,4,TIGHTBLOCK50,442,5,0.9840177297592163,0.01598227024078369,0.17878644168376923,True,False,False,False
STRAIN_000252,4,TIGHTBLOCK50,42,1,0.9757537841796875,0.0242462158203125,0.220210000872612,True,False,False,False
STRAIN_000252,4,TIGHTBLOCK50,142,2,0.9727840423583984,0.027215957641601562,0.23330628871917725,True,False,False,False
STRAIN_000252,4,TIGHTBLOCK50,242,3,0.9779555797576904,0.02204442024230957,0.20997315645217896,True,False,False,False
STRAIN_000252,4,TIGHTBLOCK50,342,4,0.9758419990539551,0.024158000946044922,0.21980895102024078,True,False,False,False
STRAIN_000252,4,TIGHTBLOCK50,442,5,0.9766590595245361,0.023340940475463867,0.2160603255033493,True,False,False,False
STRAIN_000268,4,TIGHTBLOCK50,42,1,0.9853577613830566,0.01464223861694336,0.17112717032432556,True,False,False,False
STRAIN_000268,4,TIGHTBLOCK50,142,2,0.9885350465774536,0.011464953422546387,0.15142656862735748,True,False,False,False
STRAIN_000268,4,TIGHTBLOCK50,242,3,0.9867619276046753,0.013238072395324707,0.16271451115608215,True,False,False,False
STRAIN_000268,4,TIGHTBLOCK50,342,4,0.9846077561378479,0.0153922438621521,0.17545542120933533,True,False,False,False
STRAIN_000268,4,TIGHTBLOCK50,442,5,0.9872995615005493,0.012700438499450684,0.15937656164169312,True,False,False,False
STRAIN_000269,4,TIGHTBLOCK50,42,1,0.9829190969467163,0.01708090305328369,0.1848289519548416,True,False,False,False
STRAIN_000269,4,TIGHTBLOCK50,142,2,0.9840066432952881,0.015993356704711914,0.17884843051433563,True,False,False,False
STRAIN_000269,4,TIGHTBLOCK50,242,3,0.9817138314247131,0.018286168575286865,0.19123879075050354,True,False,False,False
STRAIN_000269,4,TIGHTBLOCK50,342,4,0.9824800491333008,0.01751995086669922,0.1871889978647232,True,False,False,False
STRAIN_000269,4,TIGHTBLOCK50,442,5,0.9848504066467285,0.015149593353271484,0.17406673729419708,True,False,False,False
STRAIN_000270,4,TIGHTBLOCK50,42,1,0.9820677042007446,0.01793229579925537,0.1893794983625412,True,False,False,False
STRAIN_000270,4,TIGHTBLOCK50,142,2,0.9837815761566162,0.01621842384338379,0.1801024228334427,True,False,False,False
STRAIN_000270,4,TIGHTBLOCK50,242,3,0.9822456240653992,0.01775437593460083,0.18843775987625122,True,False,False,False
STRAIN_000270,4,TIGHTBLOCK50,342,4,0.981158971786499,0.018841028213500977,0.19411788880825043,True,False,False,False
STRAIN_000270,4,TIGHTBLOCK50,442,5,0.9768427610397339,0.023157238960266113,0.21520784497261047,True,False,False,False
STRAIN_000271,4,TIGHTBLOCK50,42,1,0.9819342494010925,0.01806575059890747,0.19008290767669678,True,False,False,False
STRAIN_000271,4,TIGHTBLOCK50,142,2,0.9792165160179138,0.02078348398208618,0.20387983322143555,True,False,False,False
STRAIN_000271,4,TIGHTBLOCK50,242,3,0.9777605533599854,0.02223944664001465,0.21090050041675568,True,False,False,False
