strain_entity_id,outer_fold,control_type,seed,replicate,cosine_TRUE_control,embedding_displacement,l2_distance,fold_matched_lineage95_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000117,4,GLOBAL_CONTIG,442,5,0.8799166679382324,0.12008333206176758,0.49006786942481995,True,False,False,False
STRAIN_000118,4,GLOBAL_CONTIG,42,1,0.6383463144302368,0.3616536855697632,0.8504747152328491,True,False,False,False
STRAIN_000118,4,GLOBAL_CONTIG,142,2,0.6154793500900269,0.38452064990997314,0.8769500255584717,True,False,False,False
STRAIN_000118,4,GLOBAL_CONTIG,242,3,0.6196138858795166,0.3803861141204834,0.8722225427627563,True,False,False,False
STRAIN_000118,4,GLOBAL_CONTIG,342,4,0.6461613178253174,0.3538386821746826,0.8412356376647949,True,False,False,False
STRAIN_000118,4,GLOBAL_CONTIG,442,5,0.6079531311988831,0.39204686880111694,0.8854906558990479,True,False,False,False
STRAIN_000123,4,GLOBAL_CONTIG,42,1,0.5968388915061951,0.40316110849380493,0.8979544639587402,True,False,False,False
STRAIN_000123,4,GLOBAL_CONTIG,142,2,0.5842406153678894,0.4157593846321106,0.9118765592575073,True,False,False,False
STRAIN_000123,4,GLOBAL_CONTIG,242,3,0.6322528123855591,0.3677471876144409,0.8576096892356873,True,False,False,False
STRAIN_000123,4,GLOBAL_CONTIG,342,4,0.5485447645187378,0.4514552354812622,0.9502160549163818,True,False,False,False
STRAIN_000123,4,GLOBAL_CONTIG,442,5,0.592168390750885,0.407831609249115,0.903140664100647,True,False,False,False
STRAIN_000125,4,GLOBAL_CONTIG,42,1,0.5862125158309937,0.41378748416900635,0.909711480140686,True,False,False,False
STRAIN_000125,4,GLOBAL_CONTIG,142,2,0.5743154287338257,0.4256845712661743,0.9226966500282288,True,False,False,False
STRAIN_000125,4,GLOBAL_CONTIG,242,3,0.5599225759506226,0.44007742404937744,0.9381656050682068,True,False,False,False
STRAIN_000125,4,GLOBAL_CONTIG,342,4,0.5738189220428467,0.4261810779571533,0.9232345223426819,True,False,False,False
STRAIN_000125,4,GLOBAL_CONTIG,442,5,0.5913485288619995,0.4086514711380005,0.9040481448173523,True,False,False,False
STRAIN_000132,4,GLOBAL_CONTIG,42,1,0.5899457931518555,0.41005420684814453,0.9055982828140259,True,False,False,False
STRAIN_000132,4,GLOBAL_CONTIG,142,2,0.5950433611869812,0.4049566388130188,0.8999517560005188,True,False,False,False
STRAIN_000132,4,GLOBAL_CONTIG,242,3,0.5596554279327393,0.44034457206726074,0.9384503364562988,True,False,False,False
STRAIN_000132,4,GLOBAL_CONTIG,342,4,0.5910667181015015,0.40893328189849854,0.9043596982955933,True,False,False,False
STRAIN_000132,4,GLOBAL_CONTIG,442,5,0.5510434508323669,0.44895654916763306,0.9475827217102051,True,False,False,False
STRAIN_000133,4,GLOBAL_CONTIG,42,1,0.8771013021469116,0.12289869785308838,0.49577951431274414,True,False,False,False
STRAIN_000133,4,GLOBAL_CONTIG,142,2,0.8800910711288452,0.11990892887115479,0.489712119102478,True,False,False,False
STRAIN_000133,4,GLOBAL_CONTIG,242,3,0.895177960395813,0.10482203960418701,0.45786917209625244,True,False,False,False
STRAIN_000133,4,GLOBAL_CONTIG,342,4,0.8862659335136414,0.11373406648635864,0.4769361615180969,True,False,False,False
STRAIN_000133,4,GLOBAL_CONTIG,442,5,0.8727563619613647,0.12724363803863525,0.5044674873352051,True,False,False,False
STRAIN_000143,4,GLOBAL_CONTIG,42,1,0.5680145025253296,0.4319854974746704,0.9295003414154053,True,False,False,False
STRAIN_000143,4,GLOBAL_CONTIG,142,2,0.5411745309829712,0.4588254690170288,0.957940936088562,True,False,False,False
STRAIN_000143,4,GLOBAL_CONTIG,242,3,0.5347400903701782,0.4652599096298218,0.9646345376968384,True,False,False,False
STRAIN_000143,4,GLOBAL_CONTIG,342,4,0.5545598864555359,0.4454401135444641,0.9438644647598267,True,False,False,False
STRAIN_000143,4,GLOBAL_CONTIG,442,5,0.5743009448051453,0.42569905519485474,0.9227123260498047,True,False,False,False
STRAIN_000149,4,GLOBAL_CONTIG,42,1,0.508894681930542,0.491105318069458,0.9910653233528137,True,False,False,False
STRAIN_000149,4,GLOBAL_CONTIG,142,2,0.5582706928253174,0.4417293071746826,0.9399247765541077,True,False,False,False
STRAIN_000149,4,GLOBAL_CONTIG,242,3,0.547234833240509,0.45276516675949097,0.9515935182571411,True,False,False,False
STRAIN_000149,4,GLOBAL_CONTIG,342,4,0.5384498834609985,0.46155011653900146,0.9607809782028198,True,False,False,False
STRAIN_000149,4,GLOBAL_CONTIG,442,5,0.5508688688278198,0.4491311311721802,0.9477669596672058,True,False,False,False
STRAIN_000154,4,GLOBAL_CONTIG,42,1,0.7455224990844727,0.25447750091552734,0.7134107351303101,True,False,False,False
STRAIN_000154,4,GLOBAL_CONTIG,142,2,0.7433315515518188,0.25666844844818115,0.7164753079414368,True,False,False,False
STRAIN_000154,4,GLOBAL_CONTIG,242,3,0.7358934879302979,0.26410651206970215,0.7267826795578003,True,False,False,False
STRAIN_000154,4,GLOBAL_CONTIG,342,4,0.7396756410598755,0.2603243589401245,0.721560001373291,True,False,False,False
STRAIN_000154,4,GLOBAL_CONTIG,442,5,0.764845609664917,0.235154390335083,0.685790479183197,True,False,False,False
STRAIN_000161,4,GLOBAL_CONTIG,42,1,0.5551689267158508,0.44483107328414917,0.9432191252708435,True,False,False,False
STRAIN_000161,4,GLOBAL_CONTIG,142,2,0.5412977933883667,0.4587022066116333,0.9578122496604919,True,False,False,False
STRAIN_000161,4,GLOBAL_CONTIG,242,3,0.5627143383026123,0.4372856616973877,0.9351851940155029,True,False,False,False
STRAIN_000161,4,GLOBAL_CONTIG,342,4,0.5637643337249756,0.4362356662750244,0.9340617656707764,True,False,False,False
STRAIN_000161,4,GLOBAL_CONTIG,442,5,0.5446586608886719,0.4553413391113281,0.9542969465255737,True,False,False,False
STRAIN_000163,4,GLOBAL_CONTIG,42,1,0.5917981863021851,0.40820181369781494,0.9035505652427673,True,False,False,False
STRAIN_000163,4,GLOBAL_CONTIG,142,2,0.6196427345275879,0.3803572654724121,0.8721895217895508,True,False,False,False
STRAIN_000163,4,GLOBAL_CONTIG,242,3,0.5595293045043945,0.44047069549560547,0.9385848045349121,True,False,False,False
STRAIN_000163,4,GLOBAL_CONTIG,342,4,0.6240580081939697,0.3759419918060303,0.8671124577522278,True,False,False,False
STRAIN_000163,4,GLOBAL_CONTIG,442,5,0.6081076860427856,0.39189231395721436,0.8853161334991455,True,False,False,False
STRAIN_000164,4,GLOBAL_CONTIG,42,1,0.7959829568862915,0.2040170431137085,0.6387752890586853,True,False,False,False
STRAIN_000164,4,GLOBAL_CONTIG,142,2,0.7946904897689819,0.20530951023101807,0.6407954692840576,True,False,False,False
STRAIN_000164,4,GLOBAL_CONTIG,242,3,0.7692661881446838,0.23073381185531616,0.6793140172958374,True,False,False,False
STRAIN_000164,4,GLOBAL_CONTIG,342,4,0.7953327894210815,0.20466721057891846,0.6397923231124878,True,False,False,False
STRAIN_000164,4,GLOBAL_CONTIG,442,5,0.7925897240638733,0.2074102759361267,0.6440655589103699,True,False,False,False
STRAIN_000167,4,GLOBAL_CONTIG,42,1,0.6791479587554932,0.32085204124450684,0.8010643720626831,True,False,False,False
STRAIN_000167,4,GLOBAL_CONTIG,142,2,0.7012003660202026,0.29879963397979736,0.7730454206466675,True,False,False,False
STRAIN_000167,4,GLOBAL_CONTIG,242,3,0.6786201596260071,0.3213798403739929,0.8017228841781616,True,False,False,False
STRAIN_000167,4,GLOBAL_CONTIG,342,4,0.6862784624099731,0.31372153759002686,0.7921132445335388,True,False,False,False
STRAIN_000167,4,GLOBAL_CONTIG,442,5,0.6931309103965759,0.3068690896034241,0.7834144830703735,True,False,False,False
STRAIN_000168,4,GLOBAL_CONTIG,42,1,0.5488935708999634,0.4511064291000366,0.9498488903045654,True,False,False,False
STRAIN_000168,4,GLOBAL_CONTIG,142,2,0.5811541080474854,0.41884589195251465,0.9152550101280212,True,False,False,False
STRAIN_000168,4,GLOBAL_CONTIG,242,3,0.5706118941307068,0.4293881058692932,0.9267018437385559,True,False,False,False
STRAIN_000168,4,GLOBAL_CONTIG,342,4,0.5520921945571899,0.44790780544281006,0.9464753270149231,True,False,False,False
STRAIN_000168,4,GLOBAL_CONTIG,442,5,0.5437641739845276,0.4562358260154724,0.9552338719367981,True,False,False,False
STRAIN_000175,4,GLOBAL_CONTIG,42,1,0.7089732885360718,0.2910267114639282,0.7629242539405823,True,False,False,False
STRAIN_000175,4,GLOBAL_CONTIG,142,2,0.6807205080986023,0.3192794919013977,0.7990989089012146,True,False,False,False
STRAIN_000175,4,GLOBAL_CONTIG,242,3,0.6976739764213562,0.3023260235786438,0.777593731880188,True,False,False,False
STRAIN_000175,4,GLOBAL_CONTIG,342,4,0.6846650838851929,0.31533491611480713,0.7941471934318542,True,False,False,False
STRAIN_000175,4,GLOBAL_CONTIG,442,5,0.652443528175354,0.347556471824646,0.833734393119812,True,False,False,False
STRAIN_000178,4,GLOBAL_CONTIG,42,1,0.6544410586357117,0.34555894136428833,0.8313351273536682,True,False,False,False
STRAIN_000178,4,GLOBAL_CONTIG,142,2,0.6503562331199646,0.3496437668800354,0.8362341523170471,True,False,False,False
STRAIN_000178,4,GLOBAL_CONTIG,242,3,0.6733726263046265,0.32662737369537354,0.8082418441772461,True,False,False,False
STRAIN_000178,4,GLOBAL_CONTIG,342,4,0.6474508047103882,0.3525491952896118,0.8397014141082764,True,False,False,False
STRAIN_000178,4,GLOBAL_CONTIG,442,5,0.6562850475311279,0.34371495246887207,0.8291139602661133,True,False,False,False
STRAIN_000184,4,GLOBAL_CONTIG,42,1,0.5323257446289062,0.46767425537109375,0.9671342372894287,True,False,False,False
STRAIN_000184,4,GLOBAL_CONTIG,142,2,0.5810985565185547,0.4189014434814453,0.9153158068656921,True,False,False,False
STRAIN_000184,4,GLOBAL_CONTIG,242,3,0.5974326133728027,0.40256738662719727,0.8972930908203125,True,False,False,False
STRAIN_000184,4,GLOBAL_CONTIG,342,4,0.6214960813522339,0.3785039186477661,0.8700621128082275,True,False,False,False
STRAIN_000184,4,GLOBAL_CONTIG,442,5,0.6040215492248535,0.3959784507751465,0.8899196982383728,True,False,False,False
STRAIN_000190,4,GLOBAL_CONTIG,42,1,0.5389593243598938,0.4610406756401062,0.9602506756782532,True,False,False,False
STRAIN_000190,4,GLOBAL_CONTIG,142,2,0.5277525186538696,0.47224748134613037,0.9718512296676636,True,False,False,False
STRAIN_000190,4,GLOBAL_CONTIG,242,3,0.5505558848381042,0.44944411516189575,0.9480971693992615,True,False,False,False
STRAIN_000190,4,GLOBAL_CONTIG,342,4,0.5358052253723145,0.46419477462768555,0.9635297060012817,True,False,False,False
STRAIN_000190,4,GLOBAL_CONTIG,442,5,0.5506214499473572,0.4493785500526428,0.9480279684066772,True,False,False,False
STRAIN_000191,4,GLOBAL_CONTIG,42,1,0.5531778335571289,0.4468221664428711,0.9453275799751282,True,False,False,False
STRAIN_000191,4,GLOBAL_CONTIG,142,2,0.5402629375457764,0.45973706245422363,0.9588920474052429,True,False,False,False
STRAIN_000191,4,GLOBAL_CONTIG,242,3,0.5412678718566895,0.45873212814331055,0.9578436017036438,True,False,False,False
STRAIN_000191,4,GLOBAL_CONTIG,342,4,0.5283318161964417,0.47166818380355835,0.9712550640106201,True,False,False,False
STRAIN_000191,4,GLOBAL_CONTIG,442,5,0.5365817546844482,0.46341824531555176,0.9627233743667603,True,False,False,False
STRAIN_000195,4,GLOBAL_CONTIG,42,1,0.8602054715156555,0.13979452848434448,0.5287619233131409,True,False,False,False
STRAIN_000195,4,GLOBAL_CONTIG,142,2,0.8772481679916382,0.12275183200836182,0.49548307061195374,True,False,False,False
STRAIN_000195,4,GLOBAL_CONTIG,242,3,0.8645830154418945,0.13541698455810547,0.5204170346260071,True,False,False,False
STRAIN_000195,4,GLOBAL_CONTIG,342,4,0.8715214133262634,0.12847858667373657,0.5069094300270081,True,False,False,False
STRAIN_000195,4,GLOBAL_CONTIG,442,5,0.8791031837463379,0.12089681625366211,0.49172502756118774,True,False,False,False
STRAIN_000201,4,GLOBAL_CONTIG,42,1,0.5724890232086182,0.42751097679138184,0.924673855304718,True,False,False,False
STRAIN_000201,4,GLOBAL_CONTIG,142,2,0.5844155550003052,0.4155844449996948,0.9116845726966858,True,False,False,False
STRAIN_000201,4,GLOBAL_CONTIG,242,3,0.5872255563735962,0.4127744436264038,0.9085972309112549,True,False,False,False
STRAIN_000201,4,GLOBAL_CONTIG,342,4,0.5816769599914551,0.4183230400085449,0.9146835803985596,True,False,False,False
STRAIN_000201,4,GLOBAL_CONTIG,442,5,0.5459722876548767,0.4540277123451233,0.9529194235801697,True,False,False,False
STRAIN_000203,4,GLOBAL_CONTIG,42,1,0.5682400465011597,0.43175995349884033,0.9292577505111694,True,False,False,False
STRAIN_000203,4,GLOBAL_CONTIG,142,2,0.5801107883453369,0.4198892116546631,0.9163941740989685,True,False,False,False
STRAIN_000203,4,GLOBAL_CONTIG,242,3,0.5847156047821045,0.4152843952178955,0.9113554954528809,True,False,False,False
STRAIN_000203,4,GLOBAL_CONTIG,342,4,0.5938805937767029,0.4061194062232971,0.9012429118156433,True,False,False,False
STRAIN_000203,4,GLOBAL_CONTIG,442,5,0.5517710447311401,0.44822895526885986,0.9468145966529846,True,False,False,False
STRAIN_000216,4,GLOBAL_CONTIG,42,1,0.5744590759277344,0.4255409240722656,0.9225409626960754,True,False,False,False
STRAIN_000216,4,GLOBAL_CONTIG,142,2,0.5778506994247437,0.42214930057525635,0.9188572764396667,True,False,False,False
STRAIN_000216,4,GLOBAL_CONTIG,242,3,0.5846501588821411,0.4153498411178589,0.9114272594451904,True,False,False,False
STRAIN_000216,4,GLOBAL_CONTIG,342,4,0.5880848169326782,0.4119151830673218,0.9076510667800903,True,False,False,False
STRAIN_000216,4,GLOBAL_CONTIG,442,5,0.5809714794158936,0.41902852058410645,0.9154545664787292,True,False,False,False
STRAIN_000218,4,GLOBAL_CONTIG,42,1,0.802544891834259,0.19745510816574097,0.6284188628196716,True,False,False,False
STRAIN_000218,4,GLOBAL_CONTIG,142,2,0.8081429600715637,0.19185703992843628,0.6194465160369873,True,False,False,False
STRAIN_000218,4,GLOBAL_CONTIG,242,3,0.826524019241333,0.173475980758667,0.5890263319015503,True,False,False,False
STRAIN_000218,4,GLOBAL_CONTIG,342,4,0.8052436113357544,0.1947563886642456,0.6241096258163452,True,False,False,False
STRAIN_000218,4,GLOBAL_CONTIG,442,5,0.7962625622749329,0.20373743772506714,0.6383376121520996,True,False,False,False
STRAIN_000219,4,GLOBAL_CONTIG,42,1,0.6168773174285889,0.38312268257141113,0.8753544688224792,True,False,False,False
STRAIN_000219,4,GLOBAL_CONTIG,142,2,0.609413743019104,0.390586256980896,0.8838396668434143,True,False,False,False
STRAIN_000219,4,GLOBAL_CONTIG,242,3,0.5715988874435425,0.4284011125564575,0.9256361722946167,True,False,False,False
STRAIN_000219,4,GLOBAL_CONTIG,342,4,0.5579817295074463,0.4420182704925537,0.9402322769165039,True,False,False,False
STRAIN_000219,4,GLOBAL_CONTIG,442,5,0.5948927402496338,0.4051072597503662,0.9001191854476929,True,False,False,False
STRAIN_000220,4,GLOBAL_CONTIG,42,1,0.6933388710021973,0.30666112899780273,0.7831489443778992,True,False,False,False
STRAIN_000220,4,GLOBAL_CONTIG,142,2,0.6499315500259399,0.35006844997406006,0.8367419242858887,True,False,False,False
STRAIN_000220,4,GLOBAL_CONTIG,242,3,0.6544092893600464,0.3455907106399536,0.8313732743263245,True,False,False,False
STRAIN_000220,4,GLOBAL_CONTIG,342,4,0.6748425960540771,0.32515740394592285,0.8064211010932922,True,False,False,False
STRAIN_000220,4,GLOBAL_CONTIG,442,5,0.71318519115448,0.28681480884552,0.7573835849761963,True,False,False,False
STRAIN_000227,4,GLOBAL_CONTIG,42,1,0.5790352821350098,0.42096471786499023,0.917567253112793,True,False,False,False
STRAIN_000227,4,GLOBAL_CONTIG,142,2,0.6020487546920776,0.39795124530792236,0.8921336531639099,True,False,False,False
STRAIN_000227,4,GLOBAL_CONTIG,242,3,0.5727716684341431,0.42722833156585693,0.9243683218955994,True,False,False,False
STRAIN_000227,4,GLOBAL_CONTIG,342,4,0.5974211096763611,0.4025788903236389,0.8973059058189392,True,False,False,False
STRAIN_000227,4,GLOBAL_CONTIG,442,5,0.5658243298530579,0.43417567014694214,0.9318537712097168,True,False,False,False
STRAIN_000228,4,GLOBAL_CONTIG,42,1,0.568679690361023,0.43132030963897705,0.9287844896316528,True,False,False,False
STRAIN_000228,4,GLOBAL_CONTIG,142,2,0.5488953590393066,0.45110464096069336,0.9498469829559326,True,False,False,False
STRAIN_000228,4,GLOBAL_CONTIG,242,3,0.5591003894805908,0.4408996105194092,0.9390416741371155,True,False,False,False
STRAIN_000228,4,GLOBAL_CONTIG,342,4,0.5962138175964355,0.40378618240356445,0.8986502885818481,True,False,False,False
STRAIN_000228,4,GLOBAL_CONTIG,442,5,0.5629804134368896,0.43701958656311035,0.9349005818367004,True,False,False,False
STRAIN_000230,4,GLOBAL_CONTIG,42,1,0.568885087966919,0.43111491203308105,0.9285632371902466,True,False,False,False
STRAIN_000230,4,GLOBAL_CONTIG,142,2,0.5737859606742859,0.4262140393257141,0.9232702255249023,True,False,False,False
STRAIN_000230,4,GLOBAL_CONTIG,242,3,0.5346654653549194,0.46533453464508057,0.9647119045257568,True,False,False,False
STRAIN_000230,4,GLOBAL_CONTIG,342,4,0.5287672877311707,0.47123271226882935,0.9708064794540405,True,False,False,False
STRAIN_000230,4,GLOBAL_CONTIG,442,5,0.5492674112319946,0.45073258876800537,0.949455201625824,True,False,False,False
STRAIN_000232,4,GLOBAL_CONTIG,42,1,0.829601526260376,0.17039847373962402,0.5837781429290771,True,False,False,False
STRAIN_000232,4,GLOBAL_CONTIG,142,2,0.8745228052139282,0.12547719478607178,0.5009536147117615,True,False,False,False
STRAIN_000232,4,GLOBAL_CONTIG,242,3,0.7894935607910156,0.21050643920898438,0.6488550305366516,True,False,False,False
STRAIN_000232,4,GLOBAL_CONTIG,342,4,0.8397809863090515,0.1602190136909485,0.5660725235939026,True,False,False,False
STRAIN_000232,4,GLOBAL_CONTIG,442,5,0.9372552633285522,0.06274473667144775,0.35424473881721497,True,False,False,False
STRAIN_000239,4,GLOBAL_CONTIG,42,1,0.566331684589386,0.433668315410614,0.931309163570404,True,False,False,False
STRAIN_000239,4,GLOBAL_CONTIG,142,2,0.5368202924728394,0.46317970752716064,0.9624757170677185,True,False,False,False
STRAIN_000239,4,GLOBAL_CONTIG,242,3,0.5639742016792297,0.43602579832077026,0.9338369369506836,True,False,False,False
STRAIN_000239,4,GLOBAL_CONTIG,342,4,0.5408933758735657,0.4591066241264343,0.9582343697547913,True,False,False,False
STRAIN_000239,4,GLOBAL_CONTIG,442,5,0.5582981109619141,0.44170188903808594,0.9398955702781677,True,False,False,False
STRAIN_000243,4,GLOBAL_CONTIG,42,1,0.5501514673233032,0.4498485326766968,0.9485236406326294,True,False,False,False
STRAIN_000243,4,GLOBAL_CONTIG,142,2,0.5480400323867798,0.4519599676132202,0.950747013092041,True,False,False,False
STRAIN_000243,4,GLOBAL_CONTIG,242,3,0.5639342665672302,0.4360657334327698,0.9338797926902771,True,False,False,False
STRAIN_000243,4,GLOBAL_CONTIG,342,4,0.5482763051986694,0.45172369480133057,0.9504985809326172,True,False,False,False
STRAIN_000243,4,GLOBAL_CONTIG,442,5,0.5323513746261597,0.46764862537384033,0.9671077132225037,True,False,False,False
STRAIN_000249,4,GLOBAL_CONTIG,42,1,0.5165270566940308,0.48347294330596924,0.9833340644836426,True,False,False,False
STRAIN_000249,4,GLOBAL_CONTIG,142,2,0.559140682220459,0.440859317779541,0.9389987587928772,True,False,False,False
STRAIN_000249,4,GLOBAL_CONTIG,242,3,0.5386142134666443,0.4613857865333557,0.9606099128723145,True,False,False,False
STRAIN_000249,4,GLOBAL_CONTIG,342,4,0.5276310443878174,0.4723689556121826,0.9719763398170471,True,False,False,False
STRAIN_000249,4,GLOBAL_CONTIG,442,5,0.5377594232559204,0.4622405767440796,0.9614993929862976,True,False,False,False
STRAIN_000252,4,GLOBAL_CONTIG,42,1,0.7300596237182617,0.2699403762817383,0.7347657680511475,True,False,False,False
STRAIN_000252,4,GLOBAL_CONTIG,142,2,0.7482396960258484,0.2517603039741516,0.7095919251441956,True,False,False,False
STRAIN_000252,4,GLOBAL_CONTIG,242,3,0.7313942909240723,0.26860570907592773,0.7329469919204712,True,False,False,False
STRAIN_000252,4,GLOBAL_CONTIG,342,4,0.7446436285972595,0.2553563714027405,0.7146416902542114,True,False,False,False
STRAIN_000252,4,GLOBAL_CONTIG,442,5,0.743200421333313,0.256799578666687,0.7166584134101868,True,False,False,False
STRAIN_000268,4,GLOBAL_CONTIG,42,1,0.6591954231262207,0.3408045768737793,0.8255963325500488,True,False,False,False
STRAIN_000268,4,GLOBAL_CONTIG,142,2,0.6714116334915161,0.3285883665084839,0.8106643557548523,True,False,False,False
STRAIN_000268,4,GLOBAL_CONTIG,242,3,0.7030650973320007,0.29693490266799927,0.7706294655799866,True,False,False,False
STRAIN_000268,4,GLOBAL_CONTIG,342,4,0.6591191291809082,0.3408808708190918,0.8256886601448059,True,False,False,False
STRAIN_000268,4,GLOBAL_CONTIG,442,5,0.6597626209259033,0.3402373790740967,0.8249090313911438,True,False,False,False
STRAIN_000269,4,GLOBAL_CONTIG,42,1,0.5917819738388062,0.40821802616119385,0.9035684466362,True,False,False,False
STRAIN_000269,4,GLOBAL_CONTIG,142,2,0.5965930223464966,0.4034069776535034,0.8982282280921936,True,False,False,False
STRAIN_000269,4,GLOBAL_CONTIG,242,3,0.5781151056289673,0.4218848943710327,0.9185695052146912,True,False,False,False
STRAIN_000269,4,GLOBAL_CONTIG,342,4,0.5790740251541138,0.42092597484588623,0.9175249934196472,True,False,False,False
STRAIN_000269,4,GLOBAL_CONTIG,442,5,0.5820834040641785,0.41791659593582153,0.9142391085624695,True,False,False,False
STRAIN_000270,4,GLOBAL_CONTIG,42,1,0.5829572081565857,0.4170427918434143,0.9132828712463379,True,False,False,False
STRAIN_000270,4,GLOBAL_CONTIG,142,2,0.6107090711593628,0.3892909288406372,0.8823727369308472,True,False,False,False
STRAIN_000270,4,GLOBAL_CONTIG,242,3,0.5403270721435547,0.4596729278564453,0.9588251709938049,True,False,False,False
STRAIN_000270,4,GLOBAL_CONTIG,342,4,0.5822832584381104,0.41771674156188965,0.9140203595161438,True,False,False,False
STRAIN_000270,4,GLOBAL_CONTIG,442,5,0.5793465971946716,0.42065340280532837,0.9172277450561523,True,False,False,False
