outer_fold,strain_entity_id,TIGHT,LOCAL,GLOBAL,GLOBAL_minus_LOCAL,GLOBAL_gt_LOCAL,GLOBAL_gt_TIGHT,LOCAL_gt_TIGHT,full_expected_order
1,STRAIN_000434,0.007104063034057617,0.06399774551391602,0.3022355556488037,0.2382378101348877,True,True,True,True
1,STRAIN_000435,0.006834745407104492,0.06490648984909057,0.3197296977043152,0.2548232078552246,True,True,True,True
1,STRAIN_000436,0.007575726509094239,0.07292360067367554,0.2665784239768982,0.19365482330322265,True,True,True,True
1,STRAIN_000437,0.009068584442138672,0.07123334407806396,0.3307254910469055,0.25949214696884154,True,True,True,True
1,STRAIN_000438,0.007407569885253906,0.06918333768844605,0.2878183960914612,0.21863505840301517,True,True,True,True
1,STRAIN_000440,0.011584639549255371,0.06763893365859985,0.39937583208084104,0.3317368984222412,True,True,True,True
1,STRAIN_000448,0.013332092761993408,0.06536917686462403,0.4193484425544739,0.3539792656898499,True,True,True,True
1,STRAIN_000451,0.011342656612396241,0.06760305166244507,0.4014008045196533,0.33379775285720825,True,True,True,True
1,STRAIN_000454,0.01083822250366211,0.06684541702270508,0.40014718770980834,0.33330177068710326,True,True,True,True
1,STRAIN_000479,0.007566463947296142,0.07733126878738403,0.2602018237113953,0.18287055492401125,True,True,True,True
1,STRAIN_000480,0.009751319885253906,0.07824077606201171,0.3199170708656311,0.24167629480361938,True,True,True,True
1,STRAIN_000490,0.010313200950622558,0.06899620294570923,0.40408440828323366,0.3350882053375244,True,True,True,True
1,STRAIN_000492,0.009896600246429443,0.07321435213088989,0.3651838660240173,0.2919695138931274,True,True,True,True
1,STRAIN_000496,0.010140681266784668,0.0747320294380188,0.32306125164031985,0.24832922220230105,True,True,True,True
1,STRAIN_000501,0.010025358200073243,0.06548261642456055,0.40328279733657835,0.3378001809120178,True,True,True,True
1,STRAIN_000508,0.0078064918518066405,0.06378401517868042,0.31098357439041135,0.24719955921173092,True,True,True,True
1,STRAIN_000511,0.006410753726959229,0.0645971417427063,0.28407307863235476,0.21947593688964845,True,True,True,True
1,STRAIN_000514,0.009737634658813476,0.06536303758621216,0.3809881925582886,0.31562515497207644,True,True,True,True
1,STRAIN_000535,0.010992777347564698,0.06890230178833008,0.4057428240776062,0.33684052228927613,True,True,True,True
1,STRAIN_000537,0.011812472343444824,0.06576738357543946,0.4035666584968567,0.33779927492141726,True,True,True,True
1,STRAIN_000541,0.011566591262817384,0.071846342086792,0.4224487662315369,0.35060242414474485,True,True,True,True
1,STRAIN_000544,0.012824761867523193,0.07079958915710449,0.40042853355407715,0.32962894439697266,True,True,True,True
1,STRAIN_000546,0.006519532203674317,0.06842759847640992,0.3185127735137939,0.25008517503738403,True,True,True,True
1,STRAIN_000547,0.010969579219818115,0.07199399471282959,0.4008738875389099,0.3288798928260803,True,True,True,True
1,STRAIN_000548,0.00699310302734375,0.06868158578872681,0.3038496136665344,0.2351680278778076,True,True,True,True
1,STRAIN_000550,0.005622649192810058,0.0666121244430542,0.23380939960479735,0.16719727516174315,True,True,True,True
1,STRAIN_000558,0.009697830677032471,0.07438708543777466,0.387678062915802,0.3132909774780273,True,True,True,True
1,STRAIN_000562,0.009570455551147461,0.07588599920272827,0.4094694137573242,0.33358341455459595,True,True,True,True
1,STRAIN_000568,0.01155240535736084,0.06996332406997681,0.40033931732177735,0.33037599325180056,True,True,True,True
1,STRAIN_000570,0.010724413394927978,0.07115248441696168,0.4000863552093506,0.3289338707923889,True,True,True,True
1,STRAIN_000571,0.008276224136352539,0.07107492685317993,0.31681185960769653,0.2457369327545166,True,True,True,True
1,STRAIN_000573,0.007649838924407959,0.06989459991455078,0.308232045173645,0.23833744525909423,True,True,True,True
1,STRAIN_000574,0.004848575592041016,0.06746325492858887,0.24906034469604493,0.18159708976745606,True,True,True,True
1,STRAIN_000577,0.0081939697265625,0.06778876781463623,0.33203319311141966,0.26424442529678344,True,True,True,True
1,STRAIN_000578,0.007683789730072022,0.06195414066314697,0.2888457655906677,0.22689162492752074,True,True,True,True
1,STRAIN_000579,0.012050366401672364,0.07281925678253173,0.39851956367492675,0.32570030689239504,True,True,True,True
1,STRAIN_000582,0.010619628429412841,0.06670566797256469,0.40039833784103396,0.33369266986846924,True,True,True,True
1,STRAIN_000583,0.010660827159881592,0.06993604898452759,0.3953650951385498,0.3254290461540222,True,True,True,True
1,STRAIN_000584,0.010162150859832764,0.07929233312606812,0.37599687576293944,0.2967045426368713,True,True,True,True
1,STRAIN_000586,0.011145305633544923,0.07320462465286255,0.3952798843383789,0.32207525968551637,True,True,True,True
1,STRAIN_000588,0.012450742721557616,0.07189764976501464,0.4031372547149658,0.3312396049499512,True,True,True,True
1,STRAIN_000591,0.0064811229705810545,0.06762807369232178,0.33179975748062135,0.2641716837882996,True,True,True,True
1,STRAIN_000594,0.00714719295501709,0.0691109299659729,0.28775041103363036,0.21863948106765746,True,True,True,True
1,STRAIN_000598,0.012407279014587403,0.06597666740417481,0.41891309022903445,0.35293642282485965,True,True,True,True
1,STRAIN_000603,0.011799883842468262,0.07101244926452636,0.4308935165405273,0.35988106727600094,True,True,True,True
1,STRAIN_000605,0.011720633506774903,0.06703487634658814,0.4001679062843323,0.3331330299377442,True,True,True,True
1,STRAIN_000606,0.009138214588165283,0.0764652132987976,0.37738635540008547,0.30092114210128784,True,True,True,True
1,STRAIN_000607,0.010769259929656983,0.07695914506912231,0.38864721059799195,0.31168806552886963,True,True,True,True
1,STRAIN_000608,0.01104670763015747,0.07336183786392211,0.3763597846031189,0.3029979467391968,True,True,True,True
1,STRAIN_000609,0.011573612689971924,0.07290208339691162,0.4092915654182434,0.3363894820213318,True,True,True,True
1,STRAIN_000611,0.00781576633453369,0.05738143920898438,0.3018242001533508,0.24444276094436646,True,True,True,True
1,STRAIN_000612,0.008375871181488036,0.06526522636413574,0.322705340385437,0.2574401140213013,True,True,True,True
1,STRAIN_000613,0.00589524507522583,0.07504668235778808,0.3055510878562927,0.23050440549850462,True,True,True,True
1,STRAIN_000617,0.004400300979614258,0.08637173175811767,0.29538716077804567,0.20901542901992798,True,True,True,True
1,STRAIN_000618,0.0063372492790222164,0.0801348090171814,0.29226973056793215,0.21213492155075075,True,True,True,True
1,STRAIN_000619,0.005507028102874756,0.07246421575546265,0.2976751923561096,0.22521097660064698,True,True,True,True
1,STRAIN_000620,0.004442465305328369,0.0715329885482788,0.2974230170249939,0.2258900284767151,True,True,True,True
1,STRAIN_000621,0.00610196590423584,0.06304290294647216,0.25916327238082887,0.1961203694343567,True,True,True,True
1,STRAIN_000623,0.011106348037719727,0.0648352861404419,0.3955352187156677,0.3306999325752258,True,True,True,True
1,STRAIN_000630,0.007370507717132569,0.06833374500274658,0.30008664131164553,0.23175289630889895,True,True,True,True
1,STRAIN_000632,0.012154436111450196,0.06428638696670533,0.4148473501205444,0.3505609631538391,True,True,True,True
1,STRAIN_000644,0.009796488285064697,0.06945956945419311,0.3953713417053223,0.32591177225112916,True,True,True,True
1,STRAIN_000646,0.011491966247558594,0.0690909743309021,0.40285139083862304,0.3337604165077209,True,True,True,True
1,STRAIN_000656,0.00753556489944458,0.07379878759384155,0.32858107089996336,0.2547822833061218,True,True,True,True
1,STRAIN_000661,0.012058794498443604,0.06940829753875732,0.39241676330566405,0.3230084657669067,True,True,True,True
1,STRAIN_000664,0.013312327861785888,0.06756685972213745,0.40692890882492067,0.3393620491027832,True,True,True,True
1,STRAIN_000667,0.011540448665618897,0.07856347560882568,0.40191352367401123,0.3233500480651855,True,True,True,True
1,STRAIN_000669,0.00876152515411377,0.07010209560394287,0.33644469976425173,0.26634260416030886,True,True,True,True
1,STRAIN_000674,0.009519195556640625,0.06840041875839234,0.34267798662185667,0.27427756786346436,True,True,True,True
1,STRAIN_000675,0.011713910102844238,0.06626421213150024,0.3995298147201538,0.33326560258865356,True,True,True,True
1,STRAIN_000682,0.00606459379196167,0.06666802167892456,0.29959566593170167,0.23292764425277712,True,True,True,True
1,STRAIN_000683,0.010405814647674561,0.07938305139541627,0.40536520481109617,0.32598215341567993,True,True,True,True
1,STRAIN_000685,0.00737762451171875,0.07236475944519043,0.2949469804763794,0.22258222103118896,True,True,True,True
1,STRAIN_000690,0.010559260845184326,0.06663690805435181,0.3904299020767212,0.3237929940223694,True,True,True,True
1,STRAIN_000691,0.00943300724029541,0.06563338041305541,0.38806670904159546,0.32243332862854,True,True,True,True
1,STRAIN_000694,0.011879169940948486,0.07340096235275269,0.3950498104095459,0.3216488480567932,True,True,True,True
1,STRAIN_000701,0.011764013767242431,0.0721940279006958,0.4012992739677429,0.3291052460670471,True,True,True,True
1,STRAIN_000703,0.011855232715606689,0.07092529535293579,0.40333281755447387,0.3324075222015381,True,True,True,True
1,STRAIN_000704,0.012955689430236816,0.06515387296676636,0.39951502084732055,0.33436114788055415,True,True,True,True
1,STRAIN_000710,0.011533033847808839,0.0727882742881775,0.39547750949859617,0.3226892352104187,True,True,True,True
1,STRAIN_000712,0.011018168926239014,0.06811728477478027,0.4074855327606201,0.33936824798583987,True,True,True,True
1,STRAIN_000713,0.007840287685394288,0.0735629916191101,0.3282216191291809,0.2546586275100708,True,True,True,True
1,STRAIN_000716,0.007346689701080322,0.07251116037368774,0.3237281680107117,0.2512170076370239,True,True,True,True
1,STRAIN_000718,0.010332882404327393,0.07164798974990845,0.40410202741622925,0.3324540376663208,True,True,True,True
1,STRAIN_000722,0.010426926612854003,0.06758041381835937,0.39978179931640623,0.33220138549804684,True,True,True,True
1,STRAIN_000727,0.011851978302001954,0.07460678815841675,0.4040199279785156,0.32941313982009884,True,True,True,True
1,STRAIN_000730,0.01253054141998291,0.06769737005233764,0.4141189932823181,0.3464216232299805,True,True,True,True
1,STRAIN_000734,0.01114954948425293,0.07248696088790893,0.39902219772338865,0.3265352368354797,True,True,True,True
1,STRAIN_000741,0.01251767873764038,0.06776758432388305,0.4127261281013489,0.3449585437774658,True,True,True,True
1,STRAIN_000753,0.0057803034782409664,0.0636034607887268,0.29778027534484863,0.23417681455612183,True,True,True,True
1,STRAIN_000755,0.014829587936401368,0.0723581314086914,0.4192690014839172,0.3469108700752258,True,True,True,True
1,STRAIN_000760,0.010277199745178222,0.06901006698608399,0.4047245502471924,0.3357144832611084,True,True,True,True
1,STRAIN_000768,0.0073955774307250975,0.061350440979003905,0.3245209097862244,0.2631704688072205,True,True,True,True
1,STRAIN_000782,0.011550939083099366,0.06921192407608032,0.40758944749832154,0.33837752342224126,True,True,True,True
1,STRAIN_000785,0.010743057727813721,0.07271735668182373,0.3833194971084595,0.31060214042663575,True,True,True,True
1,STRAIN_000789,0.009874689579010009,0.06653721332550049,0.3572277545928955,0.290690541267395,True,True,True,True
1,STRAIN_000790,0.008355820178985595,0.0741576910018921,0.3005738019943237,0.2264161109924316,True,True,True,True
1,STRAIN_000791,0.006600773334503174,0.0699047565460205,0.31337020397186277,0.24346544742584225,True,True,True,True
1,STRAIN_000792,0.006595444679260254,0.06830835342407227,0.2607951760292053,0.19248682260513306,True,True,True,True
1,STRAIN_000793,0.007813584804534913,0.06866482496261597,0.3178464412689209,0.24918161630630495,True,True,True,True
1,STRAIN_000796,0.010959839820861817,0.06847952604293824,0.40467277765274046,0.33619325160980223,True,True,True,True
1,STRAIN_000797,0.013333630561828614,0.06955168247222901,0.3772038102149963,0.3076521277427673,True,True,True,True
1,STRAIN_000802,0.010647594928741455,0.07273520231246948,0.3871609210968018,0.3144257187843323,True,True,True,True
1,STRAIN_000803,0.011786353588104249,0.07454884052276611,0.40078494548797605,0.32623610496520994,True,True,True,True
1,STRAIN_000817,0.01007605791091919,0.07481261491775512,0.3974142551422119,0.3226016402244568,True,True,True,True
1,STRAIN_000818,0.00838468074798584,0.0708930253982544,0.24122344255447387,0.17033041715621947,True,True,True,True
1,STRAIN_000828,0.0067984938621521,0.07143752574920655,0.29684350490570066,0.22540597915649413,True,True,True,True
1,STRAIN_000829,0.0071089744567871095,0.08661733865737915,0.28860714435577395,0.2019898056983948,True,True,True,True
1,STRAIN_000830,0.007816505432128907,0.0724574089050293,0.29084938764572144,0.21839197874069213,True,True,True,True
1,STRAIN_000838,0.008225393295288087,0.08060497045516968,0.32887338399887084,0.24826841354370116,True,True,True,True
1,STRAIN_000841,0.012563216686248779,0.0740369439125061,0.4175967574119568,0.3435598134994507,True,True,True,True
1,STRAIN_000842,0.0061575531959533695,0.06891053915023804,0.2711328387260437,0.20222229957580568,True,True,True,True
1,STRAIN_000843,0.005417752265930176,0.07059353590011597,0.22932389974594117,0.1587303638458252,True,True,True,True
1,STRAIN_000844,0.0074435114860534664,0.07667282819747925,0.3099992275238037,0.23332639932632446,True,True,True,True
1,STRAIN_000846,0.011530518531799316,0.07083964347839355,0.3967408537864685,0.32590121030807495,True,True,True,True
1,STRAIN_000848,0.010610175132751466,0.07130372524261475,0.3945478916168213,0.32324416637420655,True,True,True,True
1,STRAIN_000849,0.011858320236206055,0.07296527624130249,0.3980360865592957,0.3250708103179932,True,True,True,True
1,STRAIN_000850,0.0077124834060668945,0.06234053373336792,0.2986701726913452,0.2363296389579773,True,True,True,True
1,STRAIN_000854,0.008733677864074706,0.07323824167251587,0.32243967056274414,0.24920142889022828,True,True,True,True
1,STRAIN_000857,0.00814434289932251,0.06851760149002076,0.33924456834793093,0.2707269668579102,True,True,True,True
1,STRAIN_000859,0.009403657913208009,0.0708683967590332,0.40411287546157837,0.33324447870254514,True,True,True,True
1,STRAIN_000862,0.011345314979553222,0.06932252645492554,0.3967148780822754,0.32739235162734986,True,True,True,True
1,STRAIN_000864,0.011622309684753418,0.07350994348526001,0.3965969681739807,0.3230870246887207,True,True,True,True
1,STRAIN_000865,0.013321280479431152,0.06983221769332885,0.3984901785850525,0.3286579608917236,True,True,True,True
1,STRAIN_000868,0.007203233242034912,0.07303534746170044,0.32899420261383056,0.2559588551521301,True,True,True,True
1,STRAIN_000877,0.01316385269165039,0.07083975076675415,0.41186405420303346,0.3410243034362793,True,True,True,True
1,STRAIN_000882,0.009966325759887696,0.06726322174072266,0.40810551643371584,0.3408422946929932,True,True,True,True
1,STRAIN_000883,0.006818735599517822,0.07342568635940552,0.3335734367370605,0.26014775037765503,True,True,True,True
1,STRAIN_000884,0.009133672714233399,0.07111798524856568,0.35759562253952026,0.2864776372909546,True,True,True,True
1,STRAIN_000887,0.011998045444488525,0.06957484483718872,0.4123598337173462,0.34278498888015746,True,True,True,True
1,STRAIN_000888,0.012637829780578614,0.06994577646255493,0.4046433925628662,0.33469761610031123,True,True,True,True
1,STRAIN_000897,0.007696545124053955,0.07365671396255494,0.3004112124443054,0.22675449848175047,True,True,True,True
1,STRAIN_000898,0.011230313777923584,0.0789859414100647,0.39881558418273927,0.31982964277267456,True,True,True,True
1,STRAIN_000899,0.010190260410308839,0.07148931026458741,0.40894198417663574,0.33745267391204836,True,True,True,True
1,STRAIN_000902,0.010109400749206543,0.041839766502380374,0.27758508920669556,0.2357453227043152,True,True,True,True
1,STRAIN_000906,0.0071574926376342775,0.0776076078414917,0.31096199750900266,0.23335438966751096,True,True,True,True
1,STRAIN_000909,0.010199415683746337,0.07341030836105347,0.3951112747192383,0.3217009663581848,True,True,True,True
1,STRAIN_000913,0.010851013660430908,0.06910374164581298,0.38655589818954467,0.3174521565437317,True,True,True,True
1,STRAIN_000920,0.013702118396759033,0.06754628419876099,0.40594303607940674,0.3383967518806458,True,True,True,True
1,STRAIN_000924,0.011577534675598144,0.07549936771392822,0.38220508098602296,0.3067057132720947,True,True,True,True
1,STRAIN_000927,0.008368384838104249,0.06137806177139282,0.30063706636428833,0.2392590045928955,True,True,True,True
1,STRAIN_000928,0.013381552696228028,0.06939347982406616,0.40807534456253053,0.3386818647384644,True,True,True,True
1,STRAIN_000932,0.009784221649169922,0.06532547473907471,0.3806929707527161,0.31536749601364134,True,True,True,True
1,STRAIN_000935,0.01064678430557251,0.06795094013214112,0.4009349584579468,0.3329840183258057,True,True,True,True
1,STRAIN_000938,0.011329329013824463,0.07466943264007568,0.39970688819885253,0.32503745555877683,True,True,True,True
1,STRAIN_000939,0.006927776336669922,0.07654002904891968,0.28730441331863404,0.21076438426971436,True,True,True,True
1,STRAIN_000942,0.009566926956176757,0.06299835443496704,0.4003571629524231,0.33735880851745603,True,True,True,True
1,STRAIN_000945,0.007894814014434814,0.0708613634109497,0.33959341049194336,0.26873204708099363,True,True,True,True
1,STRAIN_000946,0.01121516227722168,0.07386260032653809,0.3896928071975708,0.31583020687103275,True,True,True,True
1,STRAIN_000949,0.010707366466522216,0.07334837913513184,0.3914619326591492,0.3181135535240174,True,True,True,True
1,STRAIN_000951,0.007503485679626465,0.0764201283454895,0.3195232152938843,0.24310308694839478,True,True,True,True
1,STRAIN_000957,0.007309317588806152,0.08207002878189087,0.3344495892524719,0.2523795604705811,True,True,True,True
1,STRAIN_000958,0.007394087314605713,0.06532555818557739,0.28596298694610595,0.22063742876052855,True,True,True,True
1,STRAIN_000959,0.007875049114227295,0.07528332471847535,0.3264216661453247,0.2511383414268493,True,True,True,True
1,STRAIN_000964,0.006627774238586426,0.06694961786270141,0.2797422170639038,0.21279259920120236,True,True,True,True
1,STRAIN_000970,0.006686460971832275,0.07746741771697999,0.29893180131912234,0.22146438360214235,True,True,True,True
1,STRAIN_000976,0.00750582218170166,0.06730852127075196,0.31443477869033815,0.2471262574195862,True,True,True,True
1,STRAIN_000977,0.011423444747924805,0.06673686504364014,0.39803348779678344,0.3312966227531433,True,True,True,True
1,STRAIN_000980,0.011845123767852784,0.0739096999168396,0.39323699474334717,0.31932729482650757,True,True,True,True
1,STRAIN_000989,0.009120666980743408,0.07359886169433594,0.32958141565322874,0.2559825539588928,True,True,True,True
1,STRAIN_000990,0.0070338606834411625,0.07282888889312744,0.31517007350921633,0.2423411846160889,True,True,True,True
1,STRAIN_000994,0.009061181545257568,0.06275118589401245,0.3210951566696167,0.2583439707756042,True,True,True,True
1,STRAIN_001005,0.007288408279418945,0.06696540117263794,0.29915393590927125,0.2321885347366333,True,True,True,True
1,STRAIN_001006,0.007123696804046631,0.06014144420623779,0.2842830181121826,0.2241415739059448,True,True,True,True
1,STRAIN_001007,0.008911466598510743,0.07489491701126098,0.31180415153503416,0.23690923452377316,True,True,True,True
1,STRAIN_001014,0.009485328197479248,0.07386842966079712,0.31669842004776,0.24282999038696287,True,True,True,True
1,STRAIN_001018,0.008111190795898438,0.07026369571685791,0.2669975996017456,0.1967339038848877,True,True,True,True
1,STRAIN_001021,0.01128082275390625,0.07254090309143066,0.4053314447402954,0.3327905416488648,True,True,True,True
1,STRAIN_001025,0.005596721172332763,0.0707700252532959,0.29086817502975465,0.22009814977645875,True,True,True,True
2,STRAIN_000001,0.025103163719177247,0.07822657823562622,0.2943774938583374,0.21615091562271116,True,True,True,True
2,STRAIN_000007,0.022716987133026122,0.06672030687332153,0.2962364315986633,0.22951612472534177,True,True,True,True
2,STRAIN_000008,0.0207269549369812,0.07285476922988891,0.26947765350341796,0.19662288427352903,True,True,True,True
2,STRAIN_000009,0.02468932867050171,0.06298524141311646,0.3003219127655029,0.23733667135238645,True,True,True,True
2,STRAIN_000010,0.02296324968338013,0.06516711711883545,0.289851176738739,0.22468405961990356,True,True,True,True
2,STRAIN_000011,0.02517268657684326,0.07447938919067383,0.29225932359695433,0.21777993440628052,True,True,True,True
2,STRAIN_000013,0.02427351474761963,0.08382822275161743,0.31336537599563596,0.22953715324401852,True,True,True,True
2,STRAIN_000014,0.022157609462738037,0.06769330501556396,0.29859012365341187,0.2308968186378479,True,True,True,True
2,STRAIN_000018,0.02576315402984619,0.06356018781661987,0.3265778422355652,0.2630176544189453,True,True,True,True
2,STRAIN_000019,0.02728092670440674,0.07555052042007446,0.3393496751785278,0.2637991547584534,True,True,True,True
2,STRAIN_000020,0.019608449935913087,0.07501773834228516,0.31865007877349855,0.2436323404312134,True,True,True,True
2,STRAIN_000021,0.017063868045806885,0.06277933120727539,0.3113363146781921,0.24855698347091673,True,True,True,True
2,STRAIN_000022,0.023559582233428956,0.07328451871871948,0.3267492175102234,0.2534646987915039,True,True,True,True
2,STRAIN_000023,0.024167251586914063,0.0879236102104187,0.339413046836853,0.2514894366264343,True,True,True,True
2,STRAIN_000026,0.02456526756286621,0.08797173500061035,0.3472107172012329,0.2592389822006226,True,True,True,True
2,STRAIN_000027,0.02121857404708862,0.08085923194885254,0.3190217733383179,0.23816254138946535,True,True,True,True
2,STRAIN_000030,0.03171260356903076,0.08616421222686768,0.4159876465797424,0.32982343435287476,True,True,True,True
2,STRAIN_000031,0.006657624244689941,0.06955318450927735,0.2618359327316284,0.19228274822235109,True,True,True,True
2,STRAIN_000034,0.02784440517425537,0.08845341205596924,0.39869903326034545,0.3102456212043762,True,True,True,True
2,STRAIN_000045,0.029439830780029298,0.0880733847618103,0.39242897033691404,0.3043555855751037,True,True,True,True
2,STRAIN_000046,0.030113410949707032,0.0812571883201599,0.3921046257019043,0.31084743738174436,True,True,True,True
2,STRAIN_000047,0.027573835849761964,0.08872781991958618,0.39943958520889283,0.31071176528930666,True,True,True,True
2,STRAIN_000048,0.031108784675598144,0.07171210050582885,0.40700286626815796,0.3352907657623291,True,True,True,True
2,STRAIN_000049,0.029380738735198975,0.08772417306900024,0.3821225643157959,0.2943983912467957,True,True,True,True
2,STRAIN_000050,0.028186225891113283,0.09015772342681885,0.40027107000350953,0.31011334657669065,True,True,True,True
2,STRAIN_000051,0.028711998462677003,0.09023905992507934,0.3897642374038696,0.29952517747879026,True,True,True,True
2,STRAIN_000052,0.03071855306625366,0.09370989799499511,0.3917149543762207,0.2980050563812256,True,True,True,True
2,STRAIN_000053,0.027141129970550536,0.086873459815979,0.3895677328109741,0.30269427299499513,True,True,True,True
2,STRAIN_000054,0.028480219841003417,0.08595139980316162,0.3854382991790771,0.2994868993759155,True,True,True,True
