strain_entity_id,outer_fold,control_type,replicate,seed,cosine_true_control,embedding_displacement,l2_distance,embedding_dimension,fold_matched_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000019,5,LOCAL_W10,1,42,0.9485762119293213,0.05142378807067871,0.32069841027259827,128,True,False,False,False
STRAIN_000019,5,LOCAL_W10,2,142,0.9424665570259094,0.057533442974090576,0.33921483159065247,128,True,False,False,False
STRAIN_000019,5,LOCAL_W10,3,242,0.9510294795036316,0.04897052049636841,0.3129550814628601,128,True,False,False,False
STRAIN_000019,5,LOCAL_W10,4,342,0.9428994059562683,0.05710059404373169,0.3379366099834442,128,True,False,False,False
STRAIN_000019,5,LOCAL_W10,5,442,0.9332936406135559,0.06670635938644409,0.36525723338127136,128,True,False,False,False
STRAIN_000020,5,LOCAL_W10,1,42,0.954910933971405,0.04508906602859497,0.30029672384262085,128,True,False,False,False
STRAIN_000020,5,LOCAL_W10,2,142,0.9475711584091187,0.05242884159088135,0.32381710410118103,128,True,False,False,False
STRAIN_000020,5,LOCAL_W10,3,242,0.944823145866394,0.05517685413360596,0.3321951627731323,128,True,False,False,False
STRAIN_000020,5,LOCAL_W10,4,342,0.9435880184173584,0.0564119815826416,0.3358927369117737,128,True,False,False,False
STRAIN_000020,5,LOCAL_W10,5,442,0.9455641508102417,0.0544358491897583,0.32995688915252686,128,True,False,False,False
STRAIN_000021,5,LOCAL_W10,1,42,0.9453343749046326,0.05466562509536743,0.33065277338027954,128,True,False,False,False
STRAIN_000021,5,LOCAL_W10,2,142,0.9683356881141663,0.03166431188583374,0.25165197253227234,128,True,False,False,False
STRAIN_000021,5,LOCAL_W10,3,242,0.9491052031517029,0.05089479684829712,0.31904473900794983,128,True,False,False,False
STRAIN_000021,5,LOCAL_W10,4,342,0.9468237161636353,0.053176283836364746,0.32611721754074097,128,True,False,False,False
STRAIN_000021,5,LOCAL_W10,5,442,0.9571650624275208,0.04283493757247925,0.2926942706108093,128,True,False,False,False
STRAIN_000023,5,LOCAL_W10,1,42,0.9284447431564331,0.0715552568435669,0.3782995343208313,128,True,False,False,False
STRAIN_000023,5,LOCAL_W10,2,142,0.9341497421264648,0.06585025787353516,0.3629055321216583,128,True,False,False,False
STRAIN_000023,5,LOCAL_W10,3,242,0.9238345623016357,0.07616543769836426,0.3902958631515503,128,True,False,False,False
STRAIN_000023,5,LOCAL_W10,4,342,0.929354190826416,0.07064580917358398,0.37588784098625183,128,True,False,False,False
STRAIN_000023,5,LOCAL_W10,5,442,0.9266765117645264,0.07332348823547363,0.3829450309276581,128,True,False,False,False
STRAIN_000024,5,LOCAL_W10,1,42,0.9475551843643188,0.05244481563568115,0.32386669516563416,128,True,False,False,False
STRAIN_000024,5,LOCAL_W10,2,142,0.9478437900543213,0.05215620994567871,0.32297462224960327,128,True,False,False,False
STRAIN_000024,5,LOCAL_W10,3,242,0.9502297043800354,0.0497702956199646,0.3155007064342499,128,True,False,False,False
STRAIN_000024,5,LOCAL_W10,4,342,0.9416754245758057,0.058324575424194336,0.3415394425392151,128,True,False,False,False
STRAIN_000024,5,LOCAL_W10,5,442,0.9507221579551697,0.04927784204483032,0.31393590569496155,128,True,False,False,False
STRAIN_000036,5,LOCAL_W10,1,42,0.9330639839172363,0.06693601608276367,0.36588525772094727,128,True,False,False,False
STRAIN_000036,5,LOCAL_W10,2,142,0.9406698346138,0.05933016538619995,0.3444710075855255,128,True,False,False,False
STRAIN_000036,5,LOCAL_W10,3,242,0.9376869201660156,0.062313079833984375,0.35302406549453735,128,True,False,False,False
STRAIN_000036,5,LOCAL_W10,4,342,0.9333688020706177,0.06663119792938232,0.3650510311126709,128,True,False,False,False
STRAIN_000036,5,LOCAL_W10,5,442,0.9318642616271973,0.06813573837280273,0.3691493570804596,128,True,False,False,False
STRAIN_000038,5,LOCAL_W10,1,42,0.9250515103340149,0.07494848966598511,0.3871651887893677,128,True,False,False,False
STRAIN_000038,5,LOCAL_W10,2,142,0.9276171326637268,0.0723828673362732,0.38048073649406433,128,True,False,False,False
STRAIN_000038,5,LOCAL_W10,3,242,0.9191116094589233,0.08088839054107666,0.4022149443626404,128,True,False,False,False
STRAIN_000038,5,LOCAL_W10,4,342,0.9312638640403748,0.06873613595962524,0.37077248096466064,128,True,False,False,False
STRAIN_000038,5,LOCAL_W10,5,442,0.9202579259872437,0.07974207401275635,0.3993546962738037,128,True,False,False,False
STRAIN_000039,5,LOCAL_W10,1,42,0.9373192191123962,0.06268078088760376,0.35406431555747986,128,True,False,False,False
STRAIN_000039,5,LOCAL_W10,2,142,0.931365966796875,0.068634033203125,0.3704969584941864,128,True,False,False,False
STRAIN_000039,5,LOCAL_W10,3,242,0.9352315664291382,0.06476843357086182,0.35991227626800537,128,True,False,False,False
STRAIN_000039,5,LOCAL_W10,4,342,0.9310793876647949,0.06892061233520508,0.3712698519229889,128,True,False,False,False
STRAIN_000039,5,LOCAL_W10,5,442,0.9308078289031982,0.06919217109680176,0.372000515460968,128,True,False,False,False
STRAIN_000041,5,LOCAL_W10,1,42,0.9258542060852051,0.07414579391479492,0.38508641719818115,128,True,False,False,False
STRAIN_000041,5,LOCAL_W10,2,142,0.9398021697998047,0.06019783020019531,0.3469809293746948,128,True,False,False,False
STRAIN_000041,5,LOCAL_W10,3,242,0.9410240054130554,0.05897599458694458,0.3434414267539978,128,True,False,False,False
STRAIN_000041,5,LOCAL_W10,4,342,0.9327656626701355,0.0672343373298645,0.3666996359825134,128,True,False,False,False
STRAIN_000041,5,LOCAL_W10,5,442,0.9309300184249878,0.06906998157501221,0.3716716766357422,128,True,False,False,False
STRAIN_000042,5,LOCAL_W10,1,42,0.9377881288528442,0.06221187114715576,0.35273757576942444,128,True,False,False,False
STRAIN_000042,5,LOCAL_W10,2,142,0.9322167038917542,0.06778329610824585,0.36819377541542053,128,True,False,False,False
STRAIN_000042,5,LOCAL_W10,3,242,0.9357857704162598,0.06421422958374023,0.35836920142173767,128,True,False,False,False
STRAIN_000042,5,LOCAL_W10,4,342,0.924774169921875,0.075225830078125,0.3878808617591858,128,True,False,False,False
STRAIN_000042,5,LOCAL_W10,5,442,0.930184006690979,0.069815993309021,0.37367376685142517,128,True,False,False,False
STRAIN_000056,5,LOCAL_W10,1,42,0.9308147430419922,0.06918525695800781,0.37198182940483093,128,True,False,False,False
STRAIN_000056,5,LOCAL_W10,2,142,0.9208261966705322,0.07917380332946777,0.397928923368454,128,True,False,False,False
STRAIN_000056,5,LOCAL_W10,3,242,0.9226943850517273,0.0773056149482727,0.3932061493396759,128,True,False,False,False
STRAIN_000056,5,LOCAL_W10,4,342,0.94146728515625,0.05853271484375,0.3421483635902405,128,True,False,False,False
STRAIN_000056,5,LOCAL_W10,5,442,0.9392542839050293,0.0607457160949707,0.34855616092681885,128,True,False,False,False
STRAIN_000057,5,LOCAL_W10,1,42,0.937017560005188,0.06298243999481201,0.3549151122570038,128,True,False,False,False
STRAIN_000057,5,LOCAL_W10,2,142,0.9438552856445312,0.05614471435546875,0.3350963592529297,128,True,False,False,False
STRAIN_000057,5,LOCAL_W10,3,242,0.9457918405532837,0.05420815944671631,0.3292664587497711,128,True,False,False,False
STRAIN_000057,5,LOCAL_W10,4,342,0.9381571412086487,0.06184285879135132,0.3516896963119507,128,True,False,False,False
STRAIN_000057,5,LOCAL_W10,5,442,0.9383266568183899,0.06167334318161011,0.3512077033519745,128,True,False,False,False
STRAIN_000062,5,LOCAL_W10,1,42,0.9312509894371033,0.06874901056289673,0.37080714106559753,128,True,False,False,False
STRAIN_000062,5,LOCAL_W10,2,142,0.9359645247459412,0.06403547525405884,0.3578700125217438,128,True,False,False,False
STRAIN_000062,5,LOCAL_W10,3,242,0.9326877593994141,0.06731224060058594,0.3669121563434601,128,True,False,False,False
STRAIN_000062,5,LOCAL_W10,4,342,0.9260749816894531,0.07392501831054688,0.3845125734806061,128,True,False,False,False
STRAIN_000062,5,LOCAL_W10,5,442,0.9422765374183655,0.05772346258163452,0.3397749364376068,128,True,False,False,False
STRAIN_000064,5,LOCAL_W10,1,42,0.9536686539649963,0.04633134603500366,0.3044056296348572,128,True,False,False,False
STRAIN_000064,5,LOCAL_W10,2,142,0.9557876586914062,0.04421234130859375,0.2973628342151642,128,True,False,False,False
STRAIN_000064,5,LOCAL_W10,3,242,0.9480769634246826,0.05192303657531738,0.32225164771080017,128,True,False,False,False
STRAIN_000064,5,LOCAL_W10,4,342,0.9511361122131348,0.048863887786865234,0.3126145005226135,128,True,False,False,False
STRAIN_000064,5,LOCAL_W10,5,442,0.9489923715591431,0.051007628440856934,0.31939876079559326,128,True,False,False,False
STRAIN_000072,5,LOCAL_W10,1,42,0.9490853548049927,0.050914645195007324,0.3191070556640625,128,True,False,False,False
STRAIN_000072,5,LOCAL_W10,2,142,0.9550839066505432,0.04491609334945679,0.29972022771835327,128,True,False,False,False
STRAIN_000072,5,LOCAL_W10,3,242,0.9519909620285034,0.04800903797149658,0.3098677396774292,128,True,False,False,False
STRAIN_000072,5,LOCAL_W10,4,342,0.9607070684432983,0.03929293155670166,0.28033167123794556,128,True,False,False,False
STRAIN_000072,5,LOCAL_W10,5,442,0.9526022672653198,0.047397732734680176,0.3078886866569519,128,True,False,False,False
STRAIN_000079,5,LOCAL_W10,1,42,0.9136976003646851,0.08630239963531494,0.41545727849006653,128,True,False,False,False
STRAIN_000079,5,LOCAL_W10,2,142,0.9324159622192383,0.06758403778076172,0.36765211820602417,128,True,False,False,False
STRAIN_000079,5,LOCAL_W10,3,242,0.9314119815826416,0.0685880184173584,0.37037283182144165,128,True,False,False,False
STRAIN_000079,5,LOCAL_W10,4,342,0.9367632865905762,0.06323671340942383,0.3556312918663025,128,True,False,False,False
STRAIN_000079,5,LOCAL_W10,5,442,0.9192098379135132,0.08079016208648682,0.40197062492370605,128,True,False,False,False
STRAIN_000081,5,LOCAL_W10,1,42,0.9551712274551392,0.04482877254486084,0.299428790807724,128,True,False,False,False
STRAIN_000081,5,LOCAL_W10,2,142,0.95899498462677,0.04100501537322998,0.2863740026950836,128,True,False,False,False
STRAIN_000081,5,LOCAL_W10,3,242,0.9508216381072998,0.049178361892700195,0.3136189579963684,128,True,False,False,False
STRAIN_000081,5,LOCAL_W10,4,342,0.9578078985214233,0.04219210147857666,0.29048952460289,128,True,False,False,False
STRAIN_000081,5,LOCAL_W10,5,442,0.9313797950744629,0.06862020492553711,0.3704599142074585,128,True,False,False,False
STRAIN_000086,5,LOCAL_W10,1,42,0.9485774040222168,0.0514225959777832,0.3206949532032013,128,True,False,False,False
STRAIN_000086,5,LOCAL_W10,2,142,0.9403238892555237,0.05967611074447632,0.3454740643501282,128,True,False,False,False
STRAIN_000086,5,LOCAL_W10,3,242,0.9596101641654968,0.040389835834503174,0.2842177450656891,128,True,False,False,False
STRAIN_000086,5,LOCAL_W10,4,342,0.9477007389068604,0.05229926109313965,0.3234172463417053,128,True,False,False,False
STRAIN_000086,5,LOCAL_W10,5,442,0.9359656572341919,0.0640343427658081,0.357867032289505,128,True,False,False,False
STRAIN_000091,5,LOCAL_W10,1,42,0.9298901557922363,0.07010984420776367,0.37445932626724243,128,True,False,False,False
STRAIN_000091,5,LOCAL_W10,2,142,0.9342101216316223,0.06578987836837769,0.362739235162735,128,True,False,False,False
STRAIN_000091,5,LOCAL_W10,3,242,0.9371690154075623,0.06283098459243774,0.3544885218143463,128,True,False,False,False
STRAIN_000091,5,LOCAL_W10,4,342,0.9300966262817383,0.06990337371826172,0.3739073574542999,128,True,False,False,False
STRAIN_000091,5,LOCAL_W10,5,442,0.9386833310127258,0.06131666898727417,0.3501904606819153,128,True,False,False,False
STRAIN_000092,5,LOCAL_W10,1,42,0.9332300424575806,0.06676995754241943,0.36543136835098267,128,True,False,False,False
STRAIN_000092,5,LOCAL_W10,2,142,0.9359476566314697,0.06405234336853027,0.3579173684120178,128,True,False,False,False
STRAIN_000092,5,LOCAL_W10,3,242,0.9291535019874573,0.07084649801254272,0.376421183347702,128,True,False,False,False
STRAIN_000092,5,LOCAL_W10,4,342,0.9354177117347717,0.06458228826522827,0.359394907951355,128,True,False,False,False
STRAIN_000092,5,LOCAL_W10,5,442,0.931939423084259,0.06806057691574097,0.3689461648464203,128,True,False,False,False
STRAIN_000096,5,LOCAL_W10,1,42,0.9479586482048035,0.05204135179519653,0.3226185142993927,128,True,False,False,False
STRAIN_000096,5,LOCAL_W10,2,142,0.9397804737091064,0.060219526290893555,0.34704309701919556,128,True,False,False,False
STRAIN_000096,5,LOCAL_W10,3,242,0.9439574480056763,0.05604255199432373,0.33479103446006775,128,True,False,False,False
STRAIN_000096,5,LOCAL_W10,4,342,0.9371072053909302,0.06289279460906982,0.35466286540031433,128,True,False,False,False
STRAIN_000096,5,LOCAL_W10,5,442,0.9392567873001099,0.06074321269989014,0.3485487997531891,128,True,False,False,False
STRAIN_000102,5,LOCAL_W10,1,42,0.9451881647109985,0.054811835289001465,0.3310946226119995,128,True,False,False,False
STRAIN_000102,5,LOCAL_W10,2,142,0.9366277456283569,0.06337225437164307,0.35601210594177246,128,True,False,False,False
STRAIN_000102,5,LOCAL_W10,3,242,0.9485741853713989,0.051425814628601074,0.3207051157951355,128,True,False,False,False
STRAIN_000102,5,LOCAL_W10,4,342,0.9456996321678162,0.05430036783218384,0.32954642176628113,128,True,False,False,False
STRAIN_000102,5,LOCAL_W10,5,442,0.9435231685638428,0.05647683143615723,0.3360859751701355,128,True,False,False,False
STRAIN_000105,5,LOCAL_W10,1,42,0.9436607360839844,0.056339263916015625,0.3356761932373047,128,True,False,False,False
STRAIN_000105,5,LOCAL_W10,2,142,0.9457002282142639,0.054299771785736084,0.3295444846153259,128,True,False,False,False
STRAIN_000105,5,LOCAL_W10,3,242,0.9443866014480591,0.05561339855194092,0.33350691199302673,128,True,False,False,False
STRAIN_000105,5,LOCAL_W10,4,342,0.9457247853279114,0.05427521467208862,0.329470157623291,128,True,False,False,False
STRAIN_000105,5,LOCAL_W10,5,442,0.9456734657287598,0.054326534271240234,0.3296259045600891,128,True,False,False,False
STRAIN_000111,5,LOCAL_W10,1,42,0.9580247402191162,0.04197525978088379,0.28974223136901855,128,True,False,False,False
STRAIN_000111,5,LOCAL_W10,2,142,0.9618650674819946,0.03813493251800537,0.2761702239513397,128,True,False,False,False
STRAIN_000111,5,LOCAL_W10,3,242,0.9622618556022644,0.037738144397735596,0.27472984790802,128,True,False,False,False
STRAIN_000111,5,LOCAL_W10,4,342,0.957951545715332,0.04204845428466797,0.2899951636791229,128,True,False,False,False
STRAIN_000111,5,LOCAL_W10,5,442,0.9635724425315857,0.03642755746841431,0.2699168026447296,128,True,False,False,False
STRAIN_000116,5,LOCAL_W10,1,42,0.9656378626823425,0.03436213731765747,0.262153297662735,128,True,False,False,False
STRAIN_000116,5,LOCAL_W10,2,142,0.9606173038482666,0.0393826961517334,0.2806517481803894,128,True,False,False,False
STRAIN_000116,5,LOCAL_W10,3,242,0.958747148513794,0.041252851486206055,0.2872381806373596,128,True,False,False,False
STRAIN_000116,5,LOCAL_W10,4,342,0.9589533805847168,0.0410466194152832,0.2865191102027893,128,True,False,False,False
STRAIN_000116,5,LOCAL_W10,5,442,0.9601304531097412,0.03986954689025879,0.282381147146225,128,True,False,False,False
STRAIN_000117,5,LOCAL_W10,1,42,0.9840826988220215,0.015917301177978516,0.17842285335063934,128,True,False,False,False
STRAIN_000117,5,LOCAL_W10,2,142,0.9852811098098755,0.014718890190124512,0.17157451808452606,128,True,False,False,False
STRAIN_000117,5,LOCAL_W10,3,242,0.9847672581672668,0.015232741832733154,0.1745438277721405,128,True,False,False,False
STRAIN_000117,5,LOCAL_W10,4,342,0.9856117963790894,0.014388203620910645,0.1696363240480423,128,True,False,False,False
STRAIN_000117,5,LOCAL_W10,5,442,0.985257089138031,0.014742910861968994,0.1717144101858139,128,True,False,False,False
STRAIN_000135,5,LOCAL_W10,1,42,0.9427322745323181,0.057267725467681885,0.33843058347702026,128,True,False,False,False
STRAIN_000135,5,LOCAL_W10,2,142,0.9378534555435181,0.062146544456481934,0.3525523841381073,128,True,False,False,False
STRAIN_000135,5,LOCAL_W10,3,242,0.9397807717323303,0.06021922826766968,0.34704235196113586,128,True,False,False,False
STRAIN_000135,5,LOCAL_W10,4,342,0.9449717998504639,0.05502820014953613,0.33174750208854675,128,True,False,False,False
STRAIN_000135,5,LOCAL_W10,5,442,0.9389075636863708,0.06109243631362915,0.34954917430877686,128,True,False,False,False
STRAIN_000146,5,LOCAL_W10,1,42,0.973541796207428,0.02645820379257202,0.23003587126731873,128,True,False,False,False
STRAIN_000146,5,LOCAL_W10,2,142,0.9709213376045227,0.029078662395477295,0.24115817248821259,128,True,False,False,False
STRAIN_000146,5,LOCAL_W10,3,242,0.9750480651855469,0.024951934814453125,0.22339147329330444,128,True,False,False,False
STRAIN_000146,5,LOCAL_W10,4,342,0.9713379144668579,0.02866208553314209,0.2394244223833084,128,True,False,False,False
STRAIN_000146,5,LOCAL_W10,5,442,0.971114456653595,0.02888554334640503,0.24035638570785522,128,True,False,False,False
STRAIN_000147,5,LOCAL_W10,1,42,0.9666364192962646,0.03336358070373535,0.25831592082977295,128,True,False,False,False
STRAIN_000147,5,LOCAL_W10,2,142,0.9628309607505798,0.037169039249420166,0.27265018224716187,128,True,False,False,False
STRAIN_000147,5,LOCAL_W10,3,242,0.9644888639450073,0.035511136054992676,0.26649999618530273,128,True,False,False,False
STRAIN_000147,5,LOCAL_W10,4,342,0.9613324403762817,0.03866755962371826,0.2780921161174774,128,True,False,False,False
STRAIN_000147,5,LOCAL_W10,5,442,0.9632571339607239,0.03674286603927612,0.27108240127563477,128,True,False,False,False
STRAIN_000148,5,LOCAL_W10,1,42,0.946215033531189,0.053784966468811035,0.32797881960868835,128,True,False,False,False
STRAIN_000148,5,LOCAL_W10,2,142,0.9464457035064697,0.05355429649353027,0.32727423310279846,128,True,False,False,False
STRAIN_000148,5,LOCAL_W10,3,242,0.9531652331352234,0.04683476686477661,0.3060547709465027,128,True,False,False,False
STRAIN_000148,5,LOCAL_W10,4,342,0.9487180113792419,0.05128198862075806,0.3202560544013977,128,True,False,False,False
STRAIN_000148,5,LOCAL_W10,5,442,0.9515519142150879,0.04844808578491211,0.31128138303756714,128,True,False,False,False
STRAIN_000151,5,LOCAL_W10,1,42,0.9299120903015137,0.07008790969848633,0.37440070509910583,128,True,False,False,False
STRAIN_000151,5,LOCAL_W10,2,142,0.9290136098861694,0.07098639011383057,0.37679266929626465,128,True,False,False,False
STRAIN_000151,5,LOCAL_W10,3,242,0.9366170763969421,0.06338292360305786,0.3560417592525482,128,True,False,False,False
STRAIN_000151,5,LOCAL_W10,4,342,0.9308321475982666,0.0691678524017334,0.37193506956100464,128,True,False,False,False
STRAIN_000151,5,LOCAL_W10,5,442,0.9353746175765991,0.06462538242340088,0.3595145046710968,128,True,False,False,False
STRAIN_000157,5,LOCAL_W10,1,42,0.943549394607544,0.056450605392456055,0.33600807189941406,128,True,False,False,False
STRAIN_000157,5,LOCAL_W10,2,142,0.9426777362823486,0.05732226371765137,0.3385920524597168,128,True,False,False,False
STRAIN_000157,5,LOCAL_W10,3,242,0.9496320486068726,0.05036795139312744,0.3173891305923462,128,True,False,False,False
STRAIN_000157,5,LOCAL_W10,4,342,0.9346843957901001,0.0653156042098999,0.3614293038845062,128,True,False,False,False
STRAIN_000157,5,LOCAL_W10,5,442,0.9444499015808105,0.05555009841918945,0.3333168625831604,128,True,False,False,False
STRAIN_000167,5,LOCAL_W10,1,42,0.9462990164756775,0.05370098352432251,0.3277224600315094,128,True,False,False,False
STRAIN_000167,5,LOCAL_W10,2,142,0.9382637739181519,0.061736226081848145,0.35138633847236633,128,True,False,False,False
STRAIN_000167,5,LOCAL_W10,3,242,0.9458855390548706,0.054114460945129395,0.3289814889431,128,True,False,False,False
STRAIN_000167,5,LOCAL_W10,4,342,0.9407368302345276,0.05926316976547241,0.3442763388156891,128,True,False,False,False
STRAIN_000167,5,LOCAL_W10,5,442,0.945342481136322,0.05465751886367798,0.3306279480457306,128,True,False,False,False
STRAIN_000169,5,LOCAL_W10,1,42,0.9386804699897766,0.06131953001022339,0.3501984179019928,128,True,False,False,False
STRAIN_000169,5,LOCAL_W10,2,142,0.9255541563034058,0.07444584369659424,0.38586485385894775,128,True,False,False,False
STRAIN_000169,5,LOCAL_W10,3,242,0.9342827796936035,0.06571722030639648,0.36253875494003296,128,True,False,False,False
STRAIN_000169,5,LOCAL_W10,4,342,0.9361964464187622,0.06380355358123779,0.3572213649749756,128,True,False,False,False
STRAIN_000169,5,LOCAL_W10,5,442,0.9328120350837708,0.06718796491622925,0.3665729761123657,128,True,False,False,False
STRAIN_000178,5,LOCAL_W10,1,42,0.9437553882598877,0.056244611740112305,0.3353942632675171,128,True,False,False,False
STRAIN_000178,5,LOCAL_W10,2,142,0.943164587020874,0.05683541297912598,0.33715111017227173,128,True,False,False,False
STRAIN_000178,5,LOCAL_W10,3,242,0.9448651075363159,0.05513489246368408,0.33206906914711,128,True,False,False,False
STRAIN_000178,5,LOCAL_W10,4,342,0.9422545433044434,0.05774545669555664,0.3398396670818329,128,True,False,False,False
STRAIN_000178,5,LOCAL_W10,5,442,0.9377127885818481,0.062287211418151855,0.352951318025589,128,True,False,False,False
STRAIN_000180,5,LOCAL_W10,1,42,0.93680340051651,0.06319659948348999,0.3555183708667755,128,True,False,False,False
STRAIN_000180,5,LOCAL_W10,2,142,0.9327620267868042,0.0672379732131958,0.3667098581790924,128,True,False,False,False
STRAIN_000180,5,LOCAL_W10,3,242,0.9304090738296509,0.06959092617034912,0.3730708956718445,128,True,False,False,False
STRAIN_000180,5,LOCAL_W10,4,342,0.9392033219337463,0.06079667806625366,0.3487023413181305,128,True,False,False,False
STRAIN_000180,5,LOCAL_W10,5,442,0.932807445526123,0.06719255447387695,0.36658555269241333,128,True,False,False,False
STRAIN_000183,5,LOCAL_W10,1,42,0.9353733062744141,0.06462669372558594,0.3595183491706848,128,True,False,False,False
STRAIN_000183,5,LOCAL_W10,2,142,0.9341780543327332,0.06582194566726685,0.36282750964164734,128,True,False,False,False
STRAIN_000183,5,LOCAL_W10,3,242,0.9394584894180298,0.060541510581970215,0.3479698896408081,128,True,False,False,False
STRAIN_000183,5,LOCAL_W10,4,342,0.934715211391449,0.06528478860855103,0.3613440990447998,128,True,False,False,False
STRAIN_000183,5,LOCAL_W10,5,442,0.9332863092422485,0.06671369075775146,0.36527687311172485,128,True,False,False,False
STRAIN_000193,5,LOCAL_W10,1,42,0.9451377391815186,0.054862260818481445,0.331246942281723,128,True,False,False,False
STRAIN_000193,5,LOCAL_W10,2,142,0.9539152383804321,0.04608476161956787,0.3035944104194641,128,True,False,False,False
STRAIN_000193,5,LOCAL_W10,3,242,0.9487196207046509,0.05128037929534912,0.3202506899833679,128,True,False,False,False
STRAIN_000193,5,LOCAL_W10,4,342,0.9405050873756409,0.05949491262435913,0.3449488878250122,128,True,False,False,False
STRAIN_000193,5,LOCAL_W10,5,442,0.9553532600402832,0.0446467399597168,0.29881978034973145,128,True,False,False,False
STRAIN_000208,5,LOCAL_W10,1,42,0.9274924993515015,0.07250750064849854,0.38080844283103943,128,True,False,False,False
STRAIN_000208,5,LOCAL_W10,2,142,0.9279898405075073,0.07201015949249268,0.3795001208782196,128,True,False,False,False
