strain_entity_id,outer_fold,control_type,replicate,seed,cosine_true_control,embedding_displacement,l2_distance,embedding_dimension,fold_matched_encoder,phenotype_labels_used,encoder_retrained,encoder_finetuned
STRAIN_000113,1,GLOBAL_CONTIG,5,442,0.7667179107666016,0.23328208923339844,0.6830551028251648,128,True,False,False,False
STRAIN_000114,1,GLOBAL_CONTIG,1,42,0.5202217698097229,0.4797782301902771,0.9795696139335632,128,True,False,False,False
STRAIN_000114,1,GLOBAL_CONTIG,2,142,0.5137721300125122,0.4862278699874878,0.9861317276954651,128,True,False,False,False
STRAIN_000114,1,GLOBAL_CONTIG,3,242,0.5436151623725891,0.4563848376274109,0.9553898572921753,128,True,False,False,False
STRAIN_000114,1,GLOBAL_CONTIG,4,342,0.5159811973571777,0.48401880264282227,0.983889102935791,128,True,False,False,False
STRAIN_000114,1,GLOBAL_CONTIG,5,442,0.5210157632827759,0.4789842367172241,0.978758692741394,128,True,False,False,False
STRAIN_000115,1,GLOBAL_CONTIG,1,42,0.5058988332748413,0.4941011667251587,0.9940836429595947,128,True,False,False,False
STRAIN_000115,1,GLOBAL_CONTIG,2,142,0.5245716571807861,0.47542834281921387,0.9751188158988953,128,True,False,False,False
STRAIN_000115,1,GLOBAL_CONTIG,3,242,0.5639803409576416,0.4360196590423584,0.9338304400444031,128,True,False,False,False
STRAIN_000115,1,GLOBAL_CONTIG,4,342,0.4921887516975403,0.5078112483024597,1.0077810287475586,128,True,False,False,False
STRAIN_000115,1,GLOBAL_CONTIG,5,442,0.5534998178482056,0.44650018215179443,0.9449869990348816,128,True,False,False,False
STRAIN_000118,1,GLOBAL_CONTIG,1,42,0.6271315217018127,0.37286847829818726,0.8635606169700623,128,True,False,False,False
STRAIN_000118,1,GLOBAL_CONTIG,2,142,0.5949508547782898,0.4050491452217102,0.9000545144081116,128,True,False,False,False
STRAIN_000118,1,GLOBAL_CONTIG,3,242,0.6030969619750977,0.39690303802490234,0.8909580111503601,128,True,False,False,False
STRAIN_000118,1,GLOBAL_CONTIG,4,342,0.6248610019683838,0.3751389980316162,0.8661859035491943,128,True,False,False,False
STRAIN_000118,1,GLOBAL_CONTIG,5,442,0.5944849252700806,0.40551507472991943,0.9005721211433411,128,True,False,False,False
STRAIN_000119,1,GLOBAL_CONTIG,1,42,0.5414174199104309,0.4585825800895691,0.9576873779296875,128,True,False,False,False
STRAIN_000119,1,GLOBAL_CONTIG,2,142,0.5905149579048157,0.4094850420951843,0.9049696326255798,128,True,False,False,False
STRAIN_000119,1,GLOBAL_CONTIG,3,242,0.5384176969528198,0.4615823030471802,0.9608145356178284,128,True,False,False,False
STRAIN_000119,1,GLOBAL_CONTIG,4,342,0.5606564283370972,0.43934357166290283,0.9373830556869507,128,True,False,False,False
STRAIN_000119,1,GLOBAL_CONTIG,5,442,0.5637915134429932,0.43620848655700684,0.9340325593948364,128,True,False,False,False
STRAIN_000125,1,GLOBAL_CONTIG,1,42,0.5372216105461121,0.46277838945388794,0.9620584845542908,128,True,False,False,False
STRAIN_000125,1,GLOBAL_CONTIG,2,142,0.5320215225219727,0.46797847747802734,0.9674487113952637,128,True,False,False,False
STRAIN_000125,1,GLOBAL_CONTIG,3,242,0.5267861485481262,0.4732138514518738,0.9728451371192932,128,True,False,False,False
STRAIN_000125,1,GLOBAL_CONTIG,4,342,0.5465206503868103,0.4534793496131897,0.9523437023162842,128,True,False,False,False
STRAIN_000125,1,GLOBAL_CONTIG,5,442,0.5374085903167725,0.46259140968322754,0.961864173412323,128,True,False,False,False
STRAIN_000130,1,GLOBAL_CONTIG,1,42,0.6828968524932861,0.31710314750671387,0.7963706254959106,128,True,False,False,False
STRAIN_000130,1,GLOBAL_CONTIG,2,142,0.6652750968933105,0.33472490310668945,0.8181989192962646,128,True,False,False,False
STRAIN_000130,1,GLOBAL_CONTIG,3,242,0.6636888980865479,0.33631110191345215,0.8201354146003723,128,True,False,False,False
STRAIN_000130,1,GLOBAL_CONTIG,4,342,0.6780625581741333,0.3219374418258667,0.802418053150177,128,True,False,False,False
STRAIN_000130,1,GLOBAL_CONTIG,5,442,0.6562813520431519,0.34371864795684814,0.8291183710098267,128,True,False,False,False
STRAIN_000134,1,GLOBAL_CONTIG,1,42,0.8298782110214233,0.17012178897857666,0.5833040475845337,128,True,False,False,False
STRAIN_000134,1,GLOBAL_CONTIG,2,142,0.8328555822372437,0.16714441776275635,0.5781772136688232,128,True,False,False,False
STRAIN_000134,1,GLOBAL_CONTIG,3,242,0.8055574893951416,0.1944425106048584,0.6236065626144409,128,True,False,False,False
STRAIN_000134,1,GLOBAL_CONTIG,4,342,0.8278834819793701,0.17211651802062988,0.5867139101028442,128,True,False,False,False
STRAIN_000134,1,GLOBAL_CONTIG,5,442,0.836984395980835,0.16301560401916504,0.5709914565086365,128,True,False,False,False
STRAIN_000142,1,GLOBAL_CONTIG,1,42,0.6417723894119263,0.35822761058807373,0.8464367985725403,128,True,False,False,False
STRAIN_000142,1,GLOBAL_CONTIG,2,142,0.6497030854225159,0.35029691457748413,0.8370148539543152,128,True,False,False,False
STRAIN_000142,1,GLOBAL_CONTIG,3,242,0.6526479721069336,0.3473520278930664,0.8334890604019165,128,True,False,False,False
STRAIN_000142,1,GLOBAL_CONTIG,4,342,0.6509084701538086,0.3490915298461914,0.8355734944343567,128,True,False,False,False
STRAIN_000142,1,GLOBAL_CONTIG,5,442,0.631575882434845,0.36842411756515503,0.8583987355232239,128,True,False,False,False
STRAIN_000143,1,GLOBAL_CONTIG,1,42,0.5718964338302612,0.42810356616973877,0.9253146052360535,128,True,False,False,False
STRAIN_000143,1,GLOBAL_CONTIG,2,142,0.566025972366333,0.433974027633667,0.9316373467445374,128,True,False,False,False
STRAIN_000143,1,GLOBAL_CONTIG,3,242,0.5625163316726685,0.43748366832733154,0.9353969097137451,128,True,False,False,False
STRAIN_000143,1,GLOBAL_CONTIG,4,342,0.5475581884384155,0.4524418115615845,0.9512537717819214,128,True,False,False,False
STRAIN_000143,1,GLOBAL_CONTIG,5,442,0.5457358360290527,0.45426416397094727,0.9531674981117249,128,True,False,False,False
STRAIN_000149,1,GLOBAL_CONTIG,1,42,0.48238155245780945,0.5176184475421906,1.0174659490585327,128,True,False,False,False
STRAIN_000149,1,GLOBAL_CONTIG,2,142,0.5000852346420288,0.4999147653579712,0.9999147653579712,128,True,False,False,False
STRAIN_000149,1,GLOBAL_CONTIG,3,242,0.5214331150054932,0.47856688499450684,0.9783321022987366,128,True,False,False,False
STRAIN_000149,1,GLOBAL_CONTIG,4,342,0.5320643186569214,0.4679356813430786,0.9674044251441956,128,True,False,False,False
STRAIN_000149,1,GLOBAL_CONTIG,5,442,0.5180484056472778,0.48195159435272217,0.981785774230957,128,True,False,False,False
STRAIN_000152,1,GLOBAL_CONTIG,1,42,0.7310928106307983,0.26890718936920166,0.7333582639694214,128,True,False,False,False
STRAIN_000152,1,GLOBAL_CONTIG,2,142,0.757210373878479,0.242789626121521,0.6968351602554321,128,True,False,False,False
STRAIN_000152,1,GLOBAL_CONTIG,3,242,0.7810446619987488,0.21895533800125122,0.6617481708526611,128,True,False,False,False
STRAIN_000152,1,GLOBAL_CONTIG,4,342,0.7517002820968628,0.2482997179031372,0.7046980857849121,128,True,False,False,False
STRAIN_000152,1,GLOBAL_CONTIG,5,442,0.7651344537734985,0.23486554622650146,0.6853691935539246,128,True,False,False,False
STRAIN_000153,1,GLOBAL_CONTIG,1,42,0.571901798248291,0.428098201751709,0.9253088235855103,128,True,False,False,False
STRAIN_000153,1,GLOBAL_CONTIG,2,142,0.583057165145874,0.416942834854126,0.9131733179092407,128,True,False,False,False
STRAIN_000153,1,GLOBAL_CONTIG,3,242,0.5883032083511353,0.41169679164886475,0.9074103832244873,128,True,False,False,False
STRAIN_000153,1,GLOBAL_CONTIG,4,342,0.5688197612762451,0.4311802387237549,0.9286335110664368,128,True,False,False,False
STRAIN_000153,1,GLOBAL_CONTIG,5,442,0.5917689204216003,0.40823107957839966,0.9035828709602356,128,True,False,False,False
STRAIN_000158,1,GLOBAL_CONTIG,1,42,0.5077917575836182,0.49220824241638184,0.9921776652336121,128,True,False,False,False
STRAIN_000158,1,GLOBAL_CONTIG,2,142,0.5190215110778809,0.48097848892211914,0.9807940721511841,128,True,False,False,False
STRAIN_000158,1,GLOBAL_CONTIG,3,242,0.5172664523124695,0.4827335476875305,0.9825818538665771,128,True,False,False,False
STRAIN_000158,1,GLOBAL_CONTIG,4,342,0.5471624732017517,0.4528375267982483,0.9516695737838745,128,True,False,False,False
STRAIN_000158,1,GLOBAL_CONTIG,5,442,0.5126235485076904,0.48737645149230957,0.9872956871986389,128,True,False,False,False
STRAIN_000161,1,GLOBAL_CONTIG,1,42,0.5489555597305298,0.4510444402694702,0.9497835636138916,128,True,False,False,False
STRAIN_000161,1,GLOBAL_CONTIG,2,142,0.5476109981536865,0.4523890018463135,0.9511982202529907,128,True,False,False,False
STRAIN_000161,1,GLOBAL_CONTIG,3,242,0.5735650658607483,0.4264349341392517,0.9235095381736755,128,True,False,False,False
STRAIN_000161,1,GLOBAL_CONTIG,4,342,0.5666329860687256,0.4333670139312744,0.9309853911399841,128,True,False,False,False
STRAIN_000161,1,GLOBAL_CONTIG,5,442,0.547339141368866,0.45266085863113403,0.951483964920044,128,True,False,False,False
STRAIN_000162,1,GLOBAL_CONTIG,1,42,0.5122881531715393,0.4877118468284607,0.9876353740692139,128,True,False,False,False
STRAIN_000162,1,GLOBAL_CONTIG,2,142,0.5381009578704834,0.4618990421295166,0.9611440896987915,128,True,False,False,False
STRAIN_000162,1,GLOBAL_CONTIG,3,242,0.5218868851661682,0.4781131148338318,0.9778681993484497,128,True,False,False,False
STRAIN_000162,1,GLOBAL_CONTIG,4,342,0.5026482343673706,0.4973517656326294,0.9973482489585876,128,True,False,False,False
STRAIN_000162,1,GLOBAL_CONTIG,5,442,0.5359018445014954,0.46409815549850464,0.9634294509887695,128,True,False,False,False
STRAIN_000164,1,GLOBAL_CONTIG,1,42,0.7289209961891174,0.27107900381088257,0.7363138198852539,128,True,False,False,False
STRAIN_000164,1,GLOBAL_CONTIG,2,142,0.7284142971038818,0.27158570289611816,0.7370016574859619,128,True,False,False,False
STRAIN_000164,1,GLOBAL_CONTIG,3,242,0.7155594229698181,0.2844405770301819,0.7542421817779541,128,True,False,False,False
STRAIN_000164,1,GLOBAL_CONTIG,4,342,0.7251889705657959,0.2748110294342041,0.7413650751113892,128,True,False,False,False
STRAIN_000164,1,GLOBAL_CONTIG,5,442,0.742668867111206,0.25733113288879395,0.7173997759819031,128,True,False,False,False
STRAIN_000172,1,GLOBAL_CONTIG,1,42,0.5339430570602417,0.4660569429397583,0.9654605388641357,128,True,False,False,False
STRAIN_000172,1,GLOBAL_CONTIG,2,142,0.5443040728569031,0.4556959271430969,0.954668402671814,128,True,False,False,False
STRAIN_000172,1,GLOBAL_CONTIG,3,242,0.5170273184776306,0.4829726815223694,0.9828251600265503,128,True,False,False,False
STRAIN_000172,1,GLOBAL_CONTIG,4,342,0.5708395838737488,0.4291604161262512,0.9264559745788574,128,True,False,False,False
STRAIN_000172,1,GLOBAL_CONTIG,5,442,0.5226923227310181,0.47730767726898193,0.9770441055297852,128,True,False,False,False
STRAIN_000182,1,GLOBAL_CONTIG,1,42,0.7023396492004395,0.29766035079956055,0.7715702056884766,128,True,False,False,False
STRAIN_000182,1,GLOBAL_CONTIG,2,142,0.7093796730041504,0.2906203269958496,0.7623913884162903,128,True,False,False,False
STRAIN_000182,1,GLOBAL_CONTIG,3,242,0.7145764827728271,0.28542351722717285,0.7555443048477173,128,True,False,False,False
STRAIN_000182,1,GLOBAL_CONTIG,4,342,0.7177027463912964,0.2822972536087036,0.751395046710968,128,True,False,False,False
STRAIN_000182,1,GLOBAL_CONTIG,5,442,0.721360445022583,0.278639554977417,0.7465112805366516,128,True,False,False,False
STRAIN_000186,1,GLOBAL_CONTIG,1,42,0.6526365280151367,0.3473634719848633,0.8335028290748596,128,True,False,False,False
STRAIN_000186,1,GLOBAL_CONTIG,2,142,0.662851095199585,0.33714890480041504,0.8211564421653748,128,True,False,False,False
STRAIN_000186,1,GLOBAL_CONTIG,3,242,0.6493186354637146,0.3506813645362854,0.8374741077423096,128,True,False,False,False
STRAIN_000186,1,GLOBAL_CONTIG,4,342,0.6666982173919678,0.3333017826080322,0.8164579272270203,128,True,False,False,False
STRAIN_000186,1,GLOBAL_CONTIG,5,442,0.657401978969574,0.342598021030426,0.827765703201294,128,True,False,False,False
STRAIN_000188,1,GLOBAL_CONTIG,1,42,0.5983360409736633,0.40166395902633667,0.8962855935096741,128,True,False,False,False
STRAIN_000188,1,GLOBAL_CONTIG,2,142,0.5909464359283447,0.4090535640716553,0.9044926762580872,128,True,False,False,False
STRAIN_000188,1,GLOBAL_CONTIG,3,242,0.5627616047859192,0.4372383952140808,0.9351346492767334,128,True,False,False,False
STRAIN_000188,1,GLOBAL_CONTIG,4,342,0.543808102607727,0.45619189739227295,0.9551878571510315,128,True,False,False,False
STRAIN_000188,1,GLOBAL_CONTIG,5,442,0.5745652914047241,0.4254347085952759,0.9224258065223694,128,True,False,False,False
STRAIN_000190,1,GLOBAL_CONTIG,1,42,0.498919278383255,0.501080721616745,1.0010802745819092,128,True,False,False,False
STRAIN_000190,1,GLOBAL_CONTIG,2,142,0.47992852330207825,0.5200714766979218,1.0198739767074585,128,True,False,False,False
STRAIN_000190,1,GLOBAL_CONTIG,3,242,0.5230911374092102,0.4769088625907898,0.9766359925270081,128,True,False,False,False
STRAIN_000190,1,GLOBAL_CONTIG,4,342,0.521160364151001,0.478839635848999,0.9786109328269958,128,True,False,False,False
STRAIN_000190,1,GLOBAL_CONTIG,5,442,0.515141487121582,0.48485851287841797,0.9847420454025269,128,True,False,False,False
STRAIN_000191,1,GLOBAL_CONTIG,1,42,0.5174863338470459,0.4825136661529541,0.9823580980300903,128,True,False,False,False
STRAIN_000191,1,GLOBAL_CONTIG,2,142,0.4995879530906677,0.5004120469093323,1.0004119873046875,128,True,False,False,False
STRAIN_000191,1,GLOBAL_CONTIG,3,242,0.5068405270576477,0.4931594729423523,0.9931359887123108,128,True,False,False,False
STRAIN_000191,1,GLOBAL_CONTIG,4,342,0.49940240383148193,0.5005975961685181,1.0005974769592285,128,True,False,False,False
STRAIN_000191,1,GLOBAL_CONTIG,5,442,0.49615299701690674,0.5038470029830933,1.0038397312164307,128,True,False,False,False
STRAIN_000194,1,GLOBAL_CONTIG,1,42,0.7827997207641602,0.21720027923583984,0.659090518951416,128,True,False,False,False
STRAIN_000194,1,GLOBAL_CONTIG,2,142,0.7806944847106934,0.21930551528930664,0.6622770428657532,128,True,False,False,False
STRAIN_000194,1,GLOBAL_CONTIG,3,242,0.7884774208068848,0.21152257919311523,0.6504191160202026,128,True,False,False,False
STRAIN_000194,1,GLOBAL_CONTIG,4,342,0.7852756977081299,0.21472430229187012,0.6553232669830322,128,True,False,False,False
STRAIN_000194,1,GLOBAL_CONTIG,5,442,0.776459813117981,0.22354018688201904,0.6686406135559082,128,True,False,False,False
STRAIN_000199,1,GLOBAL_CONTIG,1,42,0.5120723843574524,0.4879276156425476,0.9878538846969604,128,True,False,False,False
STRAIN_000199,1,GLOBAL_CONTIG,2,142,0.5232856869697571,0.4767143130302429,0.9764366745948792,128,True,False,False,False
STRAIN_000199,1,GLOBAL_CONTIG,3,242,0.524757981300354,0.475242018699646,0.9749277234077454,128,True,False,False,False
STRAIN_000199,1,GLOBAL_CONTIG,4,342,0.5138852000236511,0.4861147999763489,0.9860170483589172,128,True,False,False,False
STRAIN_000199,1,GLOBAL_CONTIG,5,442,0.5476616621017456,0.4523383378982544,0.9511448740959167,128,True,False,False,False
STRAIN_000202,1,GLOBAL_CONTIG,1,42,0.5807182788848877,0.4192817211151123,0.9157311916351318,128,True,False,False,False
STRAIN_000202,1,GLOBAL_CONTIG,2,142,0.5910215377807617,0.4089784622192383,0.9044097661972046,128,True,False,False,False
STRAIN_000202,1,GLOBAL_CONTIG,3,242,0.582176685333252,0.41782331466674805,0.9141370058059692,128,True,False,False,False
STRAIN_000202,1,GLOBAL_CONTIG,4,342,0.5935989618301392,0.40640103816986084,0.9015554189682007,128,True,False,False,False
STRAIN_000202,1,GLOBAL_CONTIG,5,442,0.5531960129737854,0.4468039870262146,0.9453083872795105,128,True,False,False,False
STRAIN_000230,1,GLOBAL_CONTIG,1,42,0.501268744468689,0.49873125553131104,0.9987304210662842,128,True,False,False,False
STRAIN_000230,1,GLOBAL_CONTIG,2,142,0.527962327003479,0.472037672996521,0.9716354608535767,128,True,False,False,False
STRAIN_000230,1,GLOBAL_CONTIG,3,242,0.5057740211486816,0.49422597885131836,0.9942092299461365,128,True,False,False,False
STRAIN_000230,1,GLOBAL_CONTIG,4,342,0.5006335377693176,0.4993664622306824,0.999366283416748,128,True,False,False,False
STRAIN_000230,1,GLOBAL_CONTIG,5,442,0.5143073201179504,0.48569267988204956,0.985588788986206,128,True,False,False,False
STRAIN_000231,1,GLOBAL_CONTIG,1,42,0.683063268661499,0.316936731338501,0.7961616516113281,128,True,False,False,False
STRAIN_000231,1,GLOBAL_CONTIG,2,142,0.6684104204177856,0.33158957958221436,0.8143581748008728,128,True,False,False,False
STRAIN_000231,1,GLOBAL_CONTIG,3,242,0.6738649606704712,0.3261350393295288,0.8076323866844177,128,True,False,False,False
STRAIN_000231,1,GLOBAL_CONTIG,4,342,0.6820271611213684,0.3179728388786316,0.7974620461463928,128,True,False,False,False
STRAIN_000231,1,GLOBAL_CONTIG,5,442,0.6822365522384644,0.31776344776153564,0.7971994876861572,128,True,False,False,False
STRAIN_000239,1,GLOBAL_CONTIG,1,42,0.5348952412605286,0.46510475873947144,0.9644737243652344,128,True,False,False,False
STRAIN_000239,1,GLOBAL_CONTIG,2,142,0.4968958795070648,0.5031041204929352,1.0030993223190308,128,True,False,False,False
STRAIN_000239,1,GLOBAL_CONTIG,3,242,0.5261192917823792,0.47388070821762085,0.9735303521156311,128,True,False,False,False
STRAIN_000239,1,GLOBAL_CONTIG,4,342,0.49117982387542725,0.5088201761245728,1.0087816715240479,128,True,False,False,False
STRAIN_000239,1,GLOBAL_CONTIG,5,442,0.5321393609046936,0.4678606390953064,0.967326819896698,128,True,False,False,False
STRAIN_000243,1,GLOBAL_CONTIG,1,42,0.5054590106010437,0.4945409893989563,0.9945260286331177,128,True,False,False,False
STRAIN_000243,1,GLOBAL_CONTIG,2,142,0.5227835178375244,0.4772164821624756,0.9769507646560669,128,True,False,False,False
STRAIN_000243,1,GLOBAL_CONTIG,3,242,0.5141304135322571,0.4858695864677429,0.9857683181762695,128,True,False,False,False
STRAIN_000243,1,GLOBAL_CONTIG,4,342,0.5084251165390015,0.49157488346099854,0.9915390014648438,128,True,False,False,False
STRAIN_000243,1,GLOBAL_CONTIG,5,442,0.49011775851249695,0.509882241487503,1.009833812713623,128,True,False,False,False
STRAIN_000256,1,GLOBAL_CONTIG,1,42,0.6910997629165649,0.30890023708343506,0.7860028147697449,128,True,False,False,False
STRAIN_000256,1,GLOBAL_CONTIG,2,142,0.67457115650177,0.32542884349823,0.8067575097084045,128,True,False,False,False
STRAIN_000256,1,GLOBAL_CONTIG,3,242,0.6933892965316772,0.30661070346832275,0.7830845713615417,128,True,False,False,False
STRAIN_000256,1,GLOBAL_CONTIG,4,342,0.6732813715934753,0.32671862840652466,0.8083546757698059,128,True,False,False,False
STRAIN_000256,1,GLOBAL_CONTIG,5,442,0.7069345712661743,0.2930654287338257,0.7655918598175049,128,True,False,False,False
STRAIN_000260,1,GLOBAL_CONTIG,1,42,0.6334956884384155,0.3665043115615845,0.8561592102050781,128,True,False,False,False
STRAIN_000260,1,GLOBAL_CONTIG,2,142,0.6644144654273987,0.3355855345726013,0.8192502856254578,128,True,False,False,False
STRAIN_000260,1,GLOBAL_CONTIG,3,242,0.6668272018432617,0.3331727981567383,0.8162998557090759,128,True,False,False,False
STRAIN_000260,1,GLOBAL_CONTIG,4,342,0.681920051574707,0.31807994842529297,0.7975963354110718,128,True,False,False,False
STRAIN_000260,1,GLOBAL_CONTIG,5,442,0.6864074468612671,0.3135925531387329,0.7919501066207886,128,True,False,False,False
STRAIN_000263,1,GLOBAL_CONTIG,1,42,0.5484986305236816,0.45150136947631836,0.950264573097229,128,True,False,False,False
STRAIN_000263,1,GLOBAL_CONTIG,2,142,0.558151364326477,0.44184863567352295,0.9400517344474792,128,True,False,False,False
STRAIN_000263,1,GLOBAL_CONTIG,3,242,0.5365307331085205,0.4634692668914795,0.9627764821052551,128,True,False,False,False
STRAIN_000263,1,GLOBAL_CONTIG,4,342,0.5577009916305542,0.4422990083694458,0.9405307173728943,128,True,False,False,False
STRAIN_000263,1,GLOBAL_CONTIG,5,442,0.5646278858184814,0.43537211418151855,0.9331367015838623,128,True,False,False,False
STRAIN_000267,1,GLOBAL_CONTIG,1,42,0.565193772315979,0.434806227684021,0.9325299859046936,128,True,False,False,False
STRAIN_000267,1,GLOBAL_CONTIG,2,142,0.652778148651123,0.34722185134887695,0.8333328366279602,128,True,False,False,False
STRAIN_000267,1,GLOBAL_CONTIG,3,242,0.58430415391922,0.41569584608078003,0.9118068218231201,128,True,False,False,False
STRAIN_000267,1,GLOBAL_CONTIG,4,342,0.5714539289474487,0.42854607105255127,0.9257926344871521,128,True,False,False,False
STRAIN_000267,1,GLOBAL_CONTIG,5,442,0.6070730686187744,0.3929269313812256,0.886483907699585,128,True,False,False,False
STRAIN_000271,1,GLOBAL_CONTIG,1,42,0.520071268081665,0.47992873191833496,0.9797232151031494,128,True,False,False,False
STRAIN_000271,1,GLOBAL_CONTIG,2,142,0.5414191484451294,0.4585808515548706,0.957685649394989,128,True,False,False,False
STRAIN_000271,1,GLOBAL_CONTIG,3,242,0.5535532236099243,0.4464467763900757,0.9449304938316345,128,True,False,False,False
STRAIN_000271,1,GLOBAL_CONTIG,4,342,0.5310797691345215,0.4689202308654785,0.9684215784072876,128,True,False,False,False
STRAIN_000271,1,GLOBAL_CONTIG,5,442,0.5239523649215698,0.4760476350784302,0.975753664970398,128,True,False,False,False
STRAIN_000276,1,GLOBAL_CONTIG,1,42,0.5591331720352173,0.4408668279647827,0.9390067458152771,128,True,False,False,False
STRAIN_000276,1,GLOBAL_CONTIG,2,142,0.5523187518119812,0.4476812481880188,0.9462360143661499,128,True,False,False,False
STRAIN_000276,1,GLOBAL_CONTIG,3,242,0.5363409519195557,0.46365904808044434,0.9629735946655273,128,True,False,False,False
STRAIN_000276,1,GLOBAL_CONTIG,4,342,0.5832967162132263,0.4167032837867737,0.9129109978675842,128,True,False,False,False
STRAIN_000276,1,GLOBAL_CONTIG,5,442,0.5600564479827881,0.4399435520172119,0.938023030757904,128,True,False,False,False
STRAIN_000287,1,GLOBAL_CONTIG,1,42,0.6295459866523743,0.37045401334762573,0.8607601523399353,128,True,False,False,False
STRAIN_000287,1,GLOBAL_CONTIG,2,142,0.6421623229980469,0.3578376770019531,0.8459760546684265,128,True,False,False,False
STRAIN_000287,1,GLOBAL_CONTIG,3,242,0.6527218818664551,0.3472781181335449,0.8334004878997803,128,True,False,False,False
STRAIN_000287,1,GLOBAL_CONTIG,4,342,0.6390490531921387,0.36095094680786133,0.849648118019104,128,True,False,False,False
STRAIN_000287,1,GLOBAL_CONTIG,5,442,0.6201095581054688,0.37989044189453125,0.871654212474823,128,True,False,False,False
STRAIN_000302,1,GLOBAL_CONTIG,1,42,0.518670916557312,0.481329083442688,0.9811514616012573,128,True,False,False,False
STRAIN_000302,1,GLOBAL_CONTIG,2,142,0.5041621923446655,0.4958378076553345,0.9958291053771973,128,True,False,False,False
STRAIN_000302,1,GLOBAL_CONTIG,3,242,0.5279074311256409,0.47209256887435913,0.9716918468475342,128,True,False,False,False
